claim_id,claim_index,statement,retrieved_evidence,gold_label,predicted_label,is_correct
dev_5357,5357,"Trấn Thành nhận về nhiều ý kiến trái chiều khi không biết tiết chế cảm xúc, rơi nước mắt không đúng chỗ.","Nhiều người khuyên Trấn Thành cần biết tiết chế cảm xúc, nếu không những giọt nước mắt sẽ trở nên ""quá lố"", phản tác dụng.",Supported,NEI,False
dev_427,427,Ông Tim Noakesmith nói việc chọn thịt voi ma mút lông xoắn vì đây là biểu tượng của sự tuyệt chủng của các loài động vật trong bối cảnh thế giới đang ngày càng ô nhiễm trầm trọng.,"Ông Tim Noakesmith, nhà đồng sáng lập Vow, giải thích công ty của ông chọn thịt voi ma mút lông xoắn vì đây là biểu tượng của sự tổn thất về đa dạng sinh thái và biến đổi khí hậu.",Refuted,NEI,False
dev_564,564,Dây bungee bị đứt khi anh sắp hoàn thành xong cú nhảy 10 tầng lầu của mình và may mắn bên dưới là một vùng nước nên anh đã sống sót và được đưa đến bệnh viện.,"Tại đây, anh đã thực hiện một cú nhảy bungee ở độ cao bằng 10 tầng lầu (khoảng 30m).",Supported,NEI,False
dev_6985,6985,"Trong chương trình “Sóng và máy tính cho em”, các học sinh sẽ chia sẻ máy tính bảng ở thư viện dùng chung của nhà trường để các bạn có cùng hoàn cảnh, cùng ngôi trường có thể tiếp cận, dùng chung trong học tập, mang đến sự đổi mới ứng dụng thông tin trong học tập.","Theo đó các học sinh sẽ chia sẻ máy tính bảng ở thư viện dùng chung của nhà trường để các bạn có cùng hoàn cảnh, cùng ngôi trường có thể tiếp cận, dùng chung trong học tập. Hy vọng với sự đổi mới ứng dụng thông tin trong dạy học, các em có thêm cơ hội học tập tốt, chia sẻ máy tính bảng đến các bạn như tài sản dùng chung trong mỗi nhà trường.",Supported,NEI,False
dev_5950,5950,"Tính năng Family Pairing của TikTok tại Mỹ cho phép bố mẹ giám sát các phần mềm mà trẻ sử dụng, phần mềm sẽ giới hạn nội dung và quảng cáo mà trẻ có thể tiếp nhận phù hợp.",Tính năng Family Pairing ra mắt năm 2021 trong TikTok cho phép bố mẹ giám sát việc sử dụng phần mềm của con cái hiện chỉ có tại Mỹ.,Supported,NEI,False
dev_6160,6160,Chương trình Tư vấn mùa thi tổ chức tại Trường THPT Trưng Vương có sự tham gia của Trưởng phòng khảo thí và iểm phòng Khảo thí và kiểm định chất lượng Sở GD-ĐT.,"Chương trình có sự tham gia của ông Võ Thiện Cang, Trưởng phòng Khảo thí và kiểm phòng Khảo thí và kiểm định chất lượng Sở GD-ĐT; tiến sĩ Nguyễn Quốc Chính, Giám đốc Trung tâm khảo thí và đánh giá chất lượng đào tạo ĐH Quốc gia TP.HCM (cũng là cựu học sinh của Trường THPT Trưng Vương) và tiến sĩ Phạm Tấn Hạ, Phó hiệu trưởng Trường ĐH Khoa học xã hội và nhân văn TP.HCM.",Supported,Refuted,False
dev_6262,6262,Các ban quản lý dự án phải chịu trách nhiệm trước Chính phủ nhưng lượng tiền không có sẵn cho các dự án.,"""Nếu không chủ động tháo gỡ hoặc kịp thời báo cáo, các ban quản lý dự án phải chịu trách nhiệm trước Chính phủ, Bộ Giao thông Vận tải.",Refuted,NEI,False
dev_4896,4896,Sở Giáo dục và Đào tạo đã chỉ đạo các trường học tạm thời đóng cửa để ngăn chặn hình thức lừa đảo mới tiếp diễn.,"Với chiêu thức lừa đảo mới này, Sở Giáo dục và Đào tạo TP Hồ Chí Minh đã yêu cầu các cơ sở giáo dục tiếp tục rà soát, chấn chỉnh công tác truyền thông, liên lạc giữa cơ sở giáo dục với gia đình học sinh, sinh viên; đảm bảo các kênh thông tin giữa nhà trường và phụ huynh luôn được thông suốt.",NEI,Refuted,False
dev_2409,2409,Khi các tín đồ đạo Hindu đang ăn mừng Ram Navami thì sàn nhà bên dưới họ sập xuống làm cho hàng chục người rơi xuống bậc thang của giếng cổ.,"Vụ việc xảy ra khi các tín đồ đạo Hindu đang ăn mừng Ram Navami, ngày lễ được tổ chức như ngày sinh của vị thần Ram trong đạo Hindu.",Supported,NEI,False
dev_4648,4648,Có ba mức đo nồng độ tương ứng với 3 mức phạt và 3 đối tượng riêng biệt.,"Đây là con số vi phạm xử lý rất cao, trong đó, mức vi phạm dưới 0,25mg/L khí thở là hơn 48.000 trường hợp, mức 0,25-0,4mg/L khí thở hơn 17 nghìn trường hợp và mức trên 0,4mg/L khí thở là hơn 31 nghìn trường hợp. Điều đáng nói, trong số các trường hợp vi phạm nồng độ cồn có tới 1.438 trường hợp không chấp hành việc đo nồng độ cồn và bị xử lý ở mức kịch khung (mức trên 0,4mg/L khí thở).",NEI,Refuted,False
dev_737,737,Võ Minh Lâm đoạt giải Chuông Vàng hát truyền thống 2006.,"Tôi đã dự tính làm nhiều MV cho cha, nào ngờ chưa kịp thực hiện thì cha lại ra đi” Các giải thưởng của Nghệ sĩ Võ Minh Lâm: Chuông vàng Ngôi sao vọng cổ truyền hình năm 2006, Huy chương bạc Hội diễn sân khấu chuyên nghiệp toàn quốc năm 2009 và 2012, Huy chương vàng giải Trần Hữu Trang 2012, Huy chương vàng Tài năng trẻ toàn quốc năm 2014, Huy chương vàng Hội diễn sân khấu chuyên nghiệp toàn quốc năm 2015, Giải Mai Vàng 2010, 2018, 2019, 2022, Giải HTV Awards 2013, Huy chương vàng Liên hoan sân khấu Cải lương chuyên nghiệp toàn quốc 2015, 2018, 2022…",Supported,Refuted,False
dev_7024,7024,Triều Tiên tiến hành thử tên lửa đạn đạo tầm xa.,"(Ảnh: KCNA) Hàn Quốc nói rằng Triều Tiên đã phóng một tên lửa đạn đạo tầm ngắn ra bờ biển phía Đông hôm 8/3, củng cố thêm bước chuẩn bị mà giới phân tích cho rằng sẽ dẫn đến việc Bình Nhưỡng phóng đồng loạt tên lửa xuống cùng một khu vực.",Refuted,Supported,False
dev_7326,7326,Hiệu trưởng Trường đại học Kinh tế TP.HCM kiến nghị thực hiện chính sách kích cầu nhầm nâng cao cơ sở vật chất đồng thời nên có chính sách tín dụng sinh viên.,"Góp ý với lãnh đạo TP.HCM, ông Sử Đình Thành - hiệu trưởng Trường đại học Kinh tế TP.HCM - cho biết chính sách kích cầu của thành phố là một trong những yếu tố giúp trường có được cơ sở vật chất khang trang như hiện nay.",Supported,NEI,False
dev_4077,4077,Bộ GD&ĐT vừa có phúc đáp kiến nghị của cử tri Thanh Hóa sau khi phát hiện sự không công bằng trong học bạ.,"Bộ GD&ĐT vừa có phúc đáp kiến nghị của cử tri Thanh Hóa về việc nghiên cứu bỏ việc xét tuyển đại học qua học bạ do đang nảy sinh việc ""làm đẹp"" học bạ và ""chạy điểm"".",NEI,Refuted,False
dev_5766,5766,"Sở Tài nguyên và Môi trường, Ban Quản lý dự án đầu tư xây dựng công trình hạ tầng kỹ thuật và nông nghiệp TP, Công ty TNHH MTV Môi trường đô thị Hà Nội sẽ hỗ trợ công việc.","Trực tiếp theo dõi, chỉ đạo: Sở Tài nguyên và Môi trường, Ban Quản lý dự án đầu tư xây dựng công trình hạ tầng kỹ thuật và nông nghiệp TP, Công ty TNHH MTV Môi trường đô thị Hà Nội.",Refuted,NEI,False
dev_357,357,"Bất chấp bối cảnh thị trường tài chính trong và ngoài nước có nhiều biến động, theo báo cáo tài chính quý V/2022, LBP vẫn đạt kết quả khả quan, nằm trong top các ngân hàng thương mại cổ phần lớn tại Việt Nam.","Báo cáo tài chính quý IV/2022 cho thấy, LPB vẫn đạt kết quả khả quan bất chấp bối cảnh thị trường tài chính trong và ngoài nước có nhiều biến động.",Refuted,NEI,False
dev_2671,2671,"Triển lãm ""Đà Nẵng nhìn từ biển qua Di sản tư liệu thế giới - Châu bản triều Nguyễn"" giới thiệu nhiều tư liệu lịch sử quý, góp phần làm sáng tỏ vai trò, vị thế của vùng biển Đà Nẵng trong lịch sử.","Triển lãm lần đầu công bố gần 100 văn bản lưu hình dấu và bút tích vua phê - những sử liệu tín thực góp phần làm sáng tỏ vai trò, vị thế của vùng biển Đà Nẵng trong lịch sử.",Supported,Refuted,False
dev_402,402,"Diễn giả Lâm Minh Chánh và diễn giả Phan Dũng Khánh sẽ đưa ra những phân tích, câu chuyện về tài chính, kênh đầu tư,...",Chuyên đề có sự tham gia của diễn giả Lâm Minh Chánh - Chủ tịch Học viện Kinh doanh và Tài chính BizUni và diễn giả Phan Dũng Khánh - Giám đốc Tư vấn Đầu tư Maybank Investment Bank.,Supported,NEI,False
dev_2731,2731,Việt Nam đứng cuối bảng xếp hạng chung cuộc tại Doha Cup 2023 sau trận đấu với U23 Kyrgyzstan.,Kết quả này khiến Việt Nam đứng cuối bảng xếp hạng chung cuộc tại Doha Cup 2023.,Supported,NEI,False
dev_4732,4732,Đội tuyển Việt Nam từ tháng 3/2023 không thi đấu trận nào nên đã bị giảm một bậc xuống hạng 95 thế giới.,"Trong đợt FIFA Days tháng 3/2023, đội tuyển Việt Nam không thi đấu trận nào.",Refuted,NEI,False
dev_5639,5639,Mạng lưới trung tâm đăng kiểm sẽ tập trung vào các thành phố lớn trên cả nước để giải quyết tình trạng ùn tắc đăng kiểm hiện tại.,"Cũng theo chỉ đạo của Bộ trưởng Nguyễn Văn Thắng, mạng lưới trung tâm đăng kiểm cũng cần tập trung vào các thành phố lớn, có nhu cầu cao như: Hà Nội, TP Hồ Chí Minh, Hải Phòng.",Supported,NEI,False
dev_1605,1605,TS Võ Kim Cương cho rằng trồng cây xanh là giải pháp tạo bóng mát tốt và bền vững hơn so với việc lắp đặt mái tôn.,"TS Võ Kim Cương, nguyên Phó Kiến trúc sư trưởng TP HCM, cho rằng việc tạo bóng cho người dân, du khách khu vực trung tâm là tốt, tuy nhiên phương án lắp mái che bằng tôn là không phù hợp. Ngoài kinh phí đầu tư còn phải tốn chi phí bảo trì, bảo dưỡng.",Supported,NEI,False
dev_5299,5299,"Trước khi được Masan đầu tư, Phúc Long chỉ là chuỗi trà và cà phê nhỏ, cho đến khi có Masan trở thành công ty mẹ mới vươn lên tăng trưởng vượt bậc.","Chỉ một năm sau đó, định giá Phúc Long đã tăng gấp 6 lần và Masan phải chi hơn 6.100 tỉ đồng để mua thêm 65% cổ phần và trở thành công ty mẹ của hệ thống trà - cà phê này.",NEI,Refuted,False
dev_6610,6610,"Vụ nổ xảy ra khiến 1 người lớn, 2 cháu nhỏ thiệt mạng và 3 người khác bị thương nặng vẫn nằm trong phòng cấp cứu.","Như vậy, đến sáng 28-3, vụ nổ đầu đạn tại thôn Kon Đao Yôp đã cướp đi 3 sinh mạng, 3 người khác bị thương.",Supported,NEI,False
dev_3180,3180,"Mặt hàng Macbook đang giảm giá khá mạnh do sức tiêu thụ chậm, đặc biệt là dòng Air M1.",(NLĐO) - Dự báo mặt hàng Macbook sẽ còn giảm giá tiếp trong thời gian tới do sức tiêu thụ hiện nay quá chậm cũng như thời gian tới không phải là thời điểm mua sắm.,Supported,NEI,False
dev_3498,3498,"Tại sự kiện Đêm hội Weibo tối ngày 27/3, Lưu Diệc Phi đã diện thiết kế xếp hình lông vũ gây sốt cộng đồng mạng.","Tại sự kiện, Lưu Diệc Phi diện thiết kế xếp hình lông vũ.",Refuted,NEI,False
dev_6528,6528,Nguyễn Việt Dũng đã có bài nghiên cứu đăng trên các tạp chí quốc tế và đạt giải trong các cuộc thi toán học.,"Từ năm thứ ba, Dũng bắt đầu nghiên cứu khoa học và có bài đăng trên tạp chí quốc tế, giành giải nhì sinh viên nghiên cứu khoa học cấp Bộ Giáo dục và Đào tạo.",Supported,NEI,False
dev_1646,1646,Trường sẽ xếp lớp cho sinh viên thông qua việc kiểm tra đánh giá trình độ và sinh viên thường dành khoảng 1 năm học để tham gia khóa này trước khi học chương trình chính thức.,"""Nếu nói tiếng Anh không tốt, chúng tôi sẽ hỗ trợ bạn"", bà Shannon khẳng định, cho biết thêm trường sẽ tổ chức kiểm tra đánh giá trình độ và xếp lớp. Sinh viên thường dành khoảng 1 học kỳ để tham gia khóa này trước khi bước vào chương trình chính thức.",Refuted,NEI,False
dev_3852,3852,Thí sinh chưa có chứng chỉ tiếng Anh theo quy định của trường sẽ được hỗ trợ thi đánh giá năng lực tiếng Anh với đề được ra dựa trên khung tham chiếu ngôn ngữ chung châu Phi.,"Trường ĐH Tôn Đức Thắng nhận hồ sơ đăng ký dự thi các môn năng khiếu đợt 1 từ ngày 1.4 T.Đ.T Ngoài ra, thí sinh chưa có chứng chỉ tiếng Anh quốc tế theo quy định của Trường ĐH Tôn Đức Thắng đăng ký xét tuyển vào chương trình ĐH bằng tiếng Anh và chương trình liên kết đào tạo quốc tế sẽ được nhà trường hỗ trợ thi đánh giá năng lực tiếng Anh, với đề thi được xây dựng theo khung tham chiếu ngôn ngữ chung châu Âu (CEFR), đảm bảo tính công bằng và khách quan cho thí sinh dự tuyển.",Refuted,Supported,False
dev_1676,1676,"Tỉnh Long An đặt mục tiêu phát hiện và xử lý kịp thời tất cả các ổ dịch bệnh truyền nhiễm mới, tập huấn cho các cán bộ liên quan về giám sát và báo cáo dịch bệnh bằng hệ thống báo cáo điện tử.","Ngành cần tăng cường và mở rộng triển khai giám sát dựa vào sự kiện (EBS) lồng ghép với hệ thống giám sát thường xuyên (giám sát dựa vào chỉ số); duy trì tỷ lệ tiêm chủng cho trẻ em và phụ nữ có thai trong Chương trình tiêm chủng mở rộng; giữ vững thành quả thanh toán bại liệt, loại trừ uốn ván sơ sinh và giảm tỷ lệ mắc các bệnh có vaccine trong Chương trình tiêm chủng mở rộng như: bạch hầu, ho gà, uốn ván, sởi, viêm não Nhật Bản, viêm gan B...; đồng thời, đẩy mạnh các hoạt động y tế trường học, thực hiện tốt việc bảo vệ sức khỏe cho học sinh. Năm 2023, Long An đề ra chỉ tiêu 100% bệnh, dịch bệnh mới phát sinh được phát hiện và xử lý kịp thời; 100% cán bộ làm công tác thống kê, báo cáo bệnh truyền nhiễm được tập huấn về giám sát, công tác báo cáo bệnh truyền nhiễm, nâng cao chất lượng và áp dụng hệ thống báo cáo điện tử; 100% hành khách xuất, nhập cảnh được giám sát, kiểm tra, xử lý y tế theo đúng quy định không để dịch bệnh xâm nhập qua cửa khẩu...",Supported,Refuted,False
dev_2014,2014,"C03 đánh giá hành vi của hai nguyên phó chủ tịch Hà Nội và các lãnh đạo, cán bộ cơ sở ngành trên là không có ""dấu hiệu sai phạm"" nhưng do bị ông Chung chi phối cũng như áp đặt nên C03 đã nhận định họ ""không vụ lợi, không có động cơ cá nhân khác và không biết hành vi nâng khống giá cây"".","C03 nhận định họ ""không vụ lợi, không có động cơ cá nhân khác và không biết hành vi nâng khống giá cây"".",Refuted,NEI,False
dev_2876,2876,"Cô Hạnh quyết định đi khám bệnh và phát hiện mình bị đồng thời cả tiểu đường và mỡ máu xấu, có thể nói đây là bộ đôi ""sát thủ"" đe dọa sức khỏe người bệnh.","đây là những lý do khiến cô Hạnh quyết định đi khám, để rồi phát hiện mình đồng thời bị cả tiểu đường và mỡ máu xấu.",Supported,NEI,False
dev_6728,6728,"Sở giao thông vận tải thành phố sẽ phối hợp với các trường đại học, viện nghiên cứu để quản lý, giám sát xây dựng các cơ sở hạ tầng giao thông.","Đối với hạ tầng xây dựng, Sở GTVT TP sẽ phối hợp với các chủ đầu tư ứng dụng nền tảng số mô hình thông tin xây dựng BIM trong quản lý, giám sát xây dựng công trình giao thông. Đồng thời, TP sẽ triển khai phần mềm quản lý, theo dõi tiến độ các công trình giao thông trọng điểm trên địa bàn TP. Sở GTVT TP sẽ phối hợp với các trường đại học, Viện Nghiên cứu triển khai các chương trình đào tạo dành cho cán bộ ngành giao thông vận tải để bồi dưỡng nâng cao kỹ năng số, bổ sung kiến thức về chuyển đổi số.",Refuted,Supported,False
dev_6367,6367,"Phim kể về một cô gái trẻ người Mông tên Di phải đối mặt với những thử thách khi lớn lên tại một ngôi làng truyền thống ở Sa Pa, Việt Nam.",Những đứa trẻ trong sương (Children of the Mist) là cái tên đầy chất thơ của bộ phim tài liệu Việt Nam vào vòng rút gọn (top 15) của giải Oscar vừa qua.,Supported,NEI,False
dev_4954,4954,"Các sân nhà được các CLB chọn trải dài từ bắc vào nam, từ Bắc GIang đến Thành phố Hồ Chí Minh.",Thời hạn cuối cùng để các CLB hoàn thiện hồ sơ về tư cách cầu thủ được VFF đưa ra vào ngày 12-3.,Refuted,NEI,False
dev_6853,6853,"Tính đến năm 2019, có 53 trung tâm giam giữ người di cư hoạt động trên khắp Mexico đã bị quá tải.","Tính đến năm 2019, có 53 trung tâm giam giữ người di cư hoạt động trên khắp Mexico với tổng sức chứa chính thức là khoảng 3.000 người, theo báo cáo từ Ủy ban Nhân quyền Mexico.",NEI,Refuted,False
dev_6213,6213,"Theo Đại tá Nguyễn Minh Khương, hướng thực thi công tác của đoàn cứu nạn cứu hộ Việt Nam là sử dụng các thiết bị chuyên dụng như máy khoan cắt bê tông, thiết bị dò tìm bằng sóng radar, thiết bị dò tìm nạn nhân bằng camera và âm thanh đồng thời cũng kết hợp với các thiết bị kích nâng để phá khối bê tông, phục vụ cho việc cứu người.","Đó là những thiết bị khoan cắt bê tông, thiết bị dò tìm nạn nhân bằng sóng radar, cũng như thiết bị dò tìm nạn nhân bằng camera và âm thanh. Đoàn cũng đang đồng thời kết hợp với các phương tiện cơ giới hiện có tại địa phương như máy xúc, máy cào, máy cẩu để phục vụ việc di dời, phá vỡ những tấm bê tông tại những khu vực có người bị nạn.",Supported,NEI,False
dev_3658,3658,Một thanh niên trượt kỳ thi tuyển sinh sau đại học ở Trung Quốc thử gửi tin nhắn vào số điện thoại của người cha đã khuất và nhận được dòng tin nhắn hồi âm.,"Cách đây vài ngày, một thanh niên trượt kỳ thi tuyển sinh sau đại học ở Trung Quốc thử gửi tin nhắn vào số điện thoại của người cha đã khuất.",Supported,NEI,False
dev_2058,2058,Công ty MBP ở Canada đã mất 6 tháng để đúc được khuôn.,"Sau phát hiện ở Argentina, các chuyên gia về khủng long đã quét 3D từng mảnh xương riêng lẻ để tạo ra các bản sao làm từ nhựa polyester và sợi thủy tinh, chúng được gắn trên một cấu trúc thép. Một công ty ở Canada đã mất hơn 6 tháng để thực hiện công việc đúc khuôn khổng lồ, dựa trên số lượng xương hóa thạch được khai quật.",NEI,Supported,False
dev_4246,4246,Lò mổ tại gia của bà Như không có giấy phép đã bị lực lượng chức năng đến điều tra vào tối ngày 29/4 tại địa bàn tỉnh Bắc GIang.,"Trước đó, vào lúc 20 giờ 15 phút, ngày 29/3, qua kiểm tra cơ sở giết mổ lợn tại nhà bà Lương Thị Quỳnh Như (sinh năm 1989, ở thôn Mỏ Thổ, xã Minh Đức, huyện Việt Yên, Bắc Giang), tổ công tác đã phát hiện cơ sở này đang mổ 15 con lợn đã chết không rõ nguyên nhân, tổng trọng lượng lợn thịt tại thời điểm kiểm tra là 1,1 tấn.",Refuted,Supported,False
dev_6298,6298,Thời gian bà Nguyễn Phương Hằng bị tạm giam đã tròn 1 tháng trong khi 2 đến 7 năm là khung hình phạt bà có thể nhận được và bà sẽ được bảo lĩnh nếu đủ thời gian tạm giam.,"""Theo tôi, thời gian bà Nguyễn Phương Hằng bị tạm giam đến nay cũng đã tròn 1 năm, trong khi tội danh mà bà phải đối mặt với khung hình phạt từ 2 năm đến 7 năm tù.",Refuted,NEI,False
dev_2617,2617,"Ngày 3-3, ông Lê Quang Hùng, Giám đốc Sở Y tế Bình Định, cho biết đã có văn bản báo cáo Bộ Y tế về những khó khăn, vướng mắc trong quá trình mua sắm thiết bị y tế của một số bệnh viện trên địa bàn tỉnh này. “Đó là những khó khăn chung của địa phương trong quá trình mua sắm thiết bị y tế. Còn hiện nay vẫn đủ các thiết bị cũng như thuốc men phục vụ việc khám chữa bệnh”- ông Hùng nói.","Ngày 3-3, ông Lê Quang Hùng, Giám đốc Sở Y tế Bình Định, cho biết đã có văn bản báo cáo Bộ Y tế về những khó khăn, vướng mắc trong quá trình mua sắm thiết bị y tế của một số bệnh viện trên địa bàn tỉnh này.",Supported,NEI,False
dev_1792,1792,"Phản hồi việc đi trễ, ông cho biết mình đã đến trường từ lúc 9h, nhưng phải đi tìm bãi đậu xe ở xa và đi bộ đến bộ, dẫn đến việc lên sân khấu trễ.","Ông đi lòng vòng, được người của ban tổ chức hướng dẫn gửi nhưng cũng không được nên sau đó phải đi tìm chỗ gửi xe khác rồi đi bộ đến trường, dẫn tới việc lên sân khấu trễ.",Refuted,NEI,False
dev_6836,6836,"Tờ Everyday Mail cho biết, một thợ săn nấm người Ấn Độ, 61 tuổi, đã nhiễm một loại bệnh nấm gây chết cây trồng, thậm chí có khả năng gây chết người.",Tờ Daily Mail hôm 29.3 đưa tin trường hợp đầu tiên trên thế giới - một thợ săn nấm người Ấn Độ - đã nhiễm một loại bệnh nấm gây chết cây trồng và cũng có khả năng gây chết người.,Refuted,NEI,False
dev_1216,1216,"Công viên Trịnh Công Sơn nằm ở phường Gia Hội, TP Huế rộng khoảng 6,2 ha, kéo dài gần một km dọc theo hạ nguồn sông Hương, để xây dựng công viên chính quyền đã di dời hàng trăm hộ dân phường Phú Cát cũ, nay là phường Gia Hội.","Nằm ở phường Gia Hội, TP Huế, công viên Trịnh Công Sơn rộng khoảng 6,2 ha, kéo dài gần một km dọc theo hạ nguồn sông Hương.",Supported,NEI,False
dev_6742,6742,Các cuộc tập trận quân sự do Triều Tiên tiến hành chỉ mang tính chất phòng thủ.,"TPO - Sau khi thị sát một cuộc tập trận, nhà lãnh đạo Triều Tiên Kim Jong Un chỉ đạo quân đội tăng cường diễn tập để chuẩn bị cho “chiến tranh thực sự”, báo chí Triều Tiên đưa tin ngày 9/3.",NEI,Refuted,False
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,Hàng Châu có kế hoạch đẩy mạnh thị trường du lịch và thu hút 150 triệu khách du lịch trong nước và quốc tế vào năm 2025.,NEI,Refuted,False
dev_2377,2377,"Hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy do Tỉnh ủy Bình Dương tổ chức ngày 27/3 có quyết định về việc điều động và chỉ định ông Trần Bảo Lâm, Phó Bí thư Tỉnh Đoàn,và ông Trần Xuân Mạnh- Ủy viên Cấp cao của Đảng, tham gia Ban Chấp hành Đảng bộ TP Thủ Dầu Một nhiệm kỳ 2020-2025.","Ngày 27/3, Tỉnh ủy Bình Dương tổ chức hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy về việc chuẩn y chức danh Chủ nhiệm Ủy ban Kiểm tra Thành ủy Thủ Dầu Một đối với ông Phạm Minh Thiện - Ủy viên Ban Thường vụ Thành ủy, Bí thư Đảng ủy phường Phú Lợi.",NEI,Refuted,False
dev_6524,6524,"Nguyễn Việt Dũng, thủ khoa Đại học Sư phạm Hà Nội là cử nhân Toán học.",Có thể được giữ lại làm giảng viên nhưng thủ khoa Đại học Sư phạm Hà Nội Nguyễn Việt Dũng về dạy học ở quê vì mong góp sức cho ngôi trường cũ.,NEI,Refuted,False
dev_4818,4818,"Ông Abel Matipata là nhân chứng vụ việc cho biết những tên súng đã đột nhập vào mỏ vàng, tấn công bảo vệ rồi chúng xả súng.","Ông Abel Matipata - thị trưởng thị trấn Bambari gần nơi xảy ra vụ việc cho biết khoảng 5 giờ sáng 19-3 (giờ địa phương), một nhóm tay súng đột nhập vào mỏ vàng Chimbolo, tấn công các nhân viên gác cổng và bắt đầu xả súng.",Supported,Refuted,False
dev_1673,1673,Đoàn Trung Quốc đến Việt Nam lần này với mong muốn có thể nhận được sự hỗ trợ của Việt Nam cũng như thúc đẩy xuất khẩu nông sản của Việt Nam sang Trung Quốc.,"Ông Leo Liu, Giám đốc Kinh doanh của Tập đoàn Sunwah khu vực Vùng Vịnh Quảng Đông-Hồng Kông (Trung Quốc)-Ma Cao cho biết, đoàn đến Việt Nam lần này với mong muốn có thể hỗ trợ cũng như thúc đẩy xuất khẩu nông sản của Việt Nam sang Trung Quốc, với 4 nội dung chính: Làm thế nào để đơn giản hóa các thủ tục cũng như thúc đẩy nông sản Việt nam sang Trung Quốc dễ dàng hơn; tăng cường hợp tác về các lĩnh vực chè, cà phê (tổ chức các lớp bồi dưỡng đào tạo cho các doanh nghiệp về hai lĩnh vực này); tổ chức diễn đàn xúc tiến thương mại nông sản tại Côn Minh, Vân Nam nhân chuyến thăm của lãnh đạo Bộ NN&PTNT và các doanh nghiệp Việt Nam; nâng cao hình ảnh của hàng nông sản Việt Nam tại thị trường Trung Quốc, đặc biệt thông qua hình thức thương mại điện tử.",Refuted,Supported,False
dev_6229,6229,Diễn giả này được biết còn có những lời lẽ xúc phạm và chê bai ngoại hình của người khác.,"Anh còn nói những bạn nào da trắng thì nhuộm tóc được còn những bạn da đen thì đừng nhuộm tóc, nhìn rất dơ.",Supported,NEI,False
dev_1219,1219,"Ông Nguyễn Quang Tuấn đã tố giác ca sỹ Vy Oanh về hành vi lợi dụng các quyền tự do dân chủ, xâm phạm quyền, lợi ích hợp pháp cá nhân bà Nguyễn Phương Hằng, nên cô phải có mặt tại Phòng Cảnh sát Hình sự Công an TP HCM để điều tra.","Ca sĩ Vy Oanh bị ông Nguyễn Quang Tuấn (con trai bà Nguyễn Phương Hằng) tố giác về hành vi lợi dụng các quyền tự do dân chủ, xâm phạm quyền, lợi ích hợp pháp cá nhân bà Nguyễn Phương Hằng.",Supported,NEI,False
dev_6497,6497,"Tuy công trình với kinh phí hơn 600 tỷ đồng được khởi công từ năm 2011, nhưng đến năm 2014, dự án bị dừng lại do thiếu vốn mặc dù mới khiển khai được hơn 3km.","Đến năm 2014, dự án triển khai được hơn 3km với kinh phí hơn 600 tỷ đồng thì phải dừng do thiếu vốn.",Supported,Refuted,False
dev_1006,1006,"Các đại biểu tham dự hội thảo cho rằng việc đánh thuế tiêu thụ đặc biệt lên ngành công nghiệp game vừa không phù hợp thông lệ quốc tế, vừa ảnh hưởng lớn đến sự phát triển của ngành game Việt.","Việc đánh thuế tiêu thụ đặc biệt lên ngành công nghiệp game sẽ vừa không phù hợp thông lệ quốc tế, vừa ảnh hưởng lớn đến sự phát triển của ngành game Việt, một ngành kinh tế số.",Supported,NEI,False
dev_5775,5775,Bổ sung thông tin vào kho dữ liệu quốc gia về dân cư và vào cơ sở dữ liệu CCCD là 1 trong 4 chính sách mà chính phủ đề xuất để xây dựng luật CCCD,"Chính phủ đề nghị xây dựng Luật CCCD (sửa đổi) với bốn nhóm chính sách. Thứ nhất, quy định việc tích hợp thông tin khác ngoài thông tin trong cơ sở dữ liệu CCCD vào CCCD.",Supported,NEI,False
dev_4140,4140,Tàu OOCL Spain mới xuất xưởng vào ngày 16-2-2023 tại Hoa Kỳ là siêu tàu container lớn nhất thế giới.,"Tàu OOCL Spain mới xuất xưởng vào ngày 16-2-2023, được Cục Vận chuyển Hoa Kỳ (ABS) trao tặng chứng nhận ""Tàu thông minh (Smart Ship)"" thân thiện với môi trường và là tàu container lớn nhất từ trước đến nay cập hệ thống cảng Việt Nam.",NEI,Supported,False
dev_7453,7453,Hiện nay có rất nhiều cuộc thi sắc đẹp nên việc hạn chế các cuộc thi hoa hậu là cần thiết.,"Hạn chế các cuộc thi sắc đẹp cũng chính là 'nâng chất' người đẹp"".",Supported,NEI,False
dev_5358,5358,Dự thảo bổ sung quy định ngân hàng có thể mua trái phiếu và cổ phiếu doanh nghiệp khi hệ số nợ/vốn của chủ sỡ hữu không vượt quá 5 lần dựa trên báo cáo tài chính gần nhất đã được kiểm toán.,"Cụ thể, dự thảo bổ sung quy định ngân hàng chỉ có thể mua trái phiếu doanh nghiệp khi hệ số nợ/vốn chủ sở hữu (bao gồm cả khối lượng trái phiếu doanh nghiệp dự kiến phát hành) không vượt quá 5 lần dựa trên báo cáo tài chính gần nhất đã được kiểm toán.",NEI,Supported,False
