claim_id,claim_index,statement,retrieved_evidence,gold_label,predicted_label,is_correct
dev_1676,1676,"Tỉnh Long An đặt mục tiêu phát hiện và xử lý kịp thời tất cả các ổ dịch bệnh truyền nhiễm mới, tập huấn cho các cán bộ liên quan về giám sát và báo cáo dịch bệnh bằng hệ thống báo cáo điện tử.","Ngành cần tăng cường và mở rộng triển khai giám sát dựa vào sự kiện (EBS) lồng ghép với hệ thống giám sát thường xuyên (giám sát dựa vào chỉ số); duy trì tỷ lệ tiêm chủng cho trẻ em và phụ nữ có thai trong Chương trình tiêm chủng mở rộng; giữ vững thành quả thanh toán bại liệt, loại trừ uốn ván sơ sinh và giảm tỷ lệ mắc các bệnh có vaccine trong Chương trình tiêm chủng mở rộng như: bạch hầu, ho gà, uốn ván, sởi, viêm não Nhật Bản, viêm gan B...; đồng thời, đẩy mạnh các hoạt động y tế trường học, thực hiện tốt việc bảo vệ sức khỏe cho học sinh. Năm 2023, Long An đề ra chỉ tiêu 100% bệnh, dịch bệnh mới phát sinh được phát hiện và xử lý kịp thời; 100% cán bộ làm công tác thống kê, báo cáo bệnh truyền nhiễm được tập huấn về giám sát, công tác báo cáo bệnh truyền nhiễm, nâng cao chất lượng và áp dụng hệ thống báo cáo điện tử; 100% hành khách xuất, nhập cảnh được giám sát, kiểm tra, xử lý y tế theo đúng quy định không để dịch bệnh xâm nhập qua cửa khẩu...",Supported,Refuted,False
dev_2014,2014,"C03 đánh giá hành vi của hai nguyên phó chủ tịch Hà Nội và các lãnh đạo, cán bộ cơ sở ngành trên là không có ""dấu hiệu sai phạm"" nhưng do bị ông Chung chi phối cũng như áp đặt nên C03 đã nhận định họ ""không vụ lợi, không có động cơ cá nhân khác và không biết hành vi nâng khống giá cây"".","C03 nhận định họ ""không vụ lợi, không có động cơ cá nhân khác và không biết hành vi nâng khống giá cây"".",Refuted,NEI,False
dev_2876,2876,"Cô Hạnh quyết định đi khám bệnh và phát hiện mình bị đồng thời cả tiểu đường và mỡ máu xấu, có thể nói đây là bộ đôi ""sát thủ"" đe dọa sức khỏe người bệnh.","đây là những lý do khiến cô Hạnh quyết định đi khám, để rồi phát hiện mình đồng thời bị cả tiểu đường và mỡ máu xấu.",Supported,NEI,False
dev_6728,6728,"Sở giao thông vận tải thành phố sẽ phối hợp với các trường đại học, viện nghiên cứu để quản lý, giám sát xây dựng các cơ sở hạ tầng giao thông.","Đối với hạ tầng xây dựng, Sở GTVT TP sẽ phối hợp với các chủ đầu tư ứng dụng nền tảng số mô hình thông tin xây dựng BIM trong quản lý, giám sát xây dựng công trình giao thông. Đồng thời, TP sẽ triển khai phần mềm quản lý, theo dõi tiến độ các công trình giao thông trọng điểm trên địa bàn TP. Sở GTVT TP sẽ phối hợp với các trường đại học, Viện Nghiên cứu triển khai các chương trình đào tạo dành cho cán bộ ngành giao thông vận tải để bồi dưỡng nâng cao kỹ năng số, bổ sung kiến thức về chuyển đổi số.",Refuted,Supported,False
dev_6651,6651,"Đội tuyển Thái Lan đều thất bại dễ dàng trong cả 2 trận đấu giao hữu, trước đó ở trận đối đầu gặp Iran, các ""Voi chiến"" đã thua với tỷ số 1-3.","Đội tuyển Thái Lan (trái) thi đấu kém hiệu quả trước UAE FAT ""Cả 2 trận đấu này, đội tuyển Thái Lan đều thất bại khá dễ dàng"", theo tờ Siamsport.",Refuted,NEI,False
dev_4954,4954,"Các sân nhà được các CLB chọn trải dài từ bắc vào nam, từ Bắc GIang đến Thành phố Hồ Chí Minh.",Thời hạn cuối cùng để các CLB hoàn thiện hồ sơ về tư cách cầu thủ được VFF đưa ra vào ngày 12-3.,Refuted,NEI,False
dev_6853,6853,"Tính đến năm 2019, có 53 trung tâm giam giữ người di cư hoạt động trên khắp Mexico đã bị quá tải.","Tính đến năm 2019, có 53 trung tâm giam giữ người di cư hoạt động trên khắp Mexico với tổng sức chứa chính thức là khoảng 3.000 người, theo báo cáo từ Ủy ban Nhân quyền Mexico.",NEI,Supported,False
dev_6213,6213,"Theo Đại tá Nguyễn Minh Khương, hướng thực thi công tác của đoàn cứu nạn cứu hộ Việt Nam là sử dụng các thiết bị chuyên dụng như máy khoan cắt bê tông, thiết bị dò tìm bằng sóng radar, thiết bị dò tìm nạn nhân bằng camera và âm thanh đồng thời cũng kết hợp với các thiết bị kích nâng để phá khối bê tông, phục vụ cho việc cứu người.","Đó là những thiết bị khoan cắt bê tông, thiết bị dò tìm nạn nhân bằng sóng radar, cũng như thiết bị dò tìm nạn nhân bằng camera và âm thanh. Đoàn cũng đang đồng thời kết hợp với các phương tiện cơ giới hiện có tại địa phương như máy xúc, máy cào, máy cẩu để phục vụ việc di dời, phá vỡ những tấm bê tông tại những khu vực có người bị nạn.",Supported,NEI,False
dev_3658,3658,Một thanh niên trượt kỳ thi tuyển sinh sau đại học ở Trung Quốc thử gửi tin nhắn vào số điện thoại của người cha đã khuất và nhận được dòng tin nhắn hồi âm.,"Cách đây vài ngày, một thanh niên trượt kỳ thi tuyển sinh sau đại học ở Trung Quốc thử gửi tin nhắn vào số điện thoại của người cha đã khuất.",Supported,NEI,False
dev_2058,2058,Công ty MBP ở Canada đã mất 6 tháng để đúc được khuôn.,"Sau phát hiện ở Argentina, các chuyên gia về khủng long đã quét 3D từng mảnh xương riêng lẻ để tạo ra các bản sao làm từ nhựa polyester và sợi thủy tinh, chúng được gắn trên một cấu trúc thép. Một công ty ở Canada đã mất hơn 6 tháng để thực hiện công việc đúc khuôn khổng lồ, dựa trên số lượng xương hóa thạch được khai quật.",NEI,Supported,False
dev_6298,6298,Thời gian bà Nguyễn Phương Hằng bị tạm giam đã tròn 1 tháng trong khi 2 đến 7 năm là khung hình phạt bà có thể nhận được và bà sẽ được bảo lĩnh nếu đủ thời gian tạm giam.,"""Theo tôi, thời gian bà Nguyễn Phương Hằng bị tạm giam đến nay cũng đã tròn 1 năm, trong khi tội danh mà bà phải đối mặt với khung hình phạt từ 2 năm đến 7 năm tù.",Refuted,NEI,False
dev_3243,3243,"Lý do ông Quân nhận được cuộc gọi đe dọa ngày 11-2 là vì đã viết bài báo ""Vay gần 56 tỉ, trả 38 tỉ, vẫn bị đòi 52 tỉ đồng"".","Theo đó, ngày 11-2, công an phường đã tiếp nhận tố giác, tin báo về tội phạm của ông Quân, với nội dung: Lúc 15h49, ông Quân nhận được điện thoại từ số 0917…, một người đàn ông gọi điện liên tục đe dọa đòi giết ông Quân và gia đình. Với lý do ông Quân đã viết bài báo có nội dung ""Vay gần 38 tỉ, trả 56 tỉ, vẫn bị đòi 52 tỉ đồng"", đăng trên báo chuyên đề Công an TP.HCM, ảnh hưởng đến người quen của người đàn ông trên.",Refuted,Supported,False
dev_1094,1094,Bộ NN&PTNT cũng muốn cùng với Sunwah nối lại việc tổ chức diễn đàn xúc tiến thương mại nông sản thường niên và sự kiện xúc tiến thương mại tiêu thụ nông sản trên các lĩnh vực tại cả hai phía Trung Quốc và Việt Nam.,"Bộ NN&PTNT cũng muốn cùng với Sunwah nối lại việc tổ chức diễn đàn xúc tiến thương mại nông sản thường niên trên các lĩnh vực (thủy sản, cà phê, gạo…) tại cả hai phía Trung Quốc và Việt Nam.",NEI,Refuted,False
dev_3496,3496,"Đây là năm học đầu tiên HIU trao tặng các suất học bổng lớn như vậy, nhằm tạo điều kiện để ai cũng có thể tiếp cận giáo dục đại học chất lượng từ đó nâng cao số lượng nhân lực chất lượng.","Đây là năm học đầu tiên HIU trao tặng số lượng và giá trị học bổng lớn chưa từng có, với mong muốn tạo cơ hội cho người học ở mọi hoàn cảnh được tiếp cận giáo dục đại học chất lượng cao.",NEI,Supported,False
dev_4713,4713,Độ tuổi ở môn bóng đá được quy định như cũ là U.23 và đội tuyển Việt Nam sẽ được huấn luyện viên Philippe dẫn dắt.,"Tuy nhiên, tại SEA Games 32 năm nay ở Campuchia, độ tuổi ở môn bóng đá nam đã được giới hạn lại là U.22 thay vì U.23 + 3 (là 3 cầu thủ quá tuổi) so với các kỳ gần đây.",Refuted,NEI,False
dev_5778,5778,"HLV trưởng đội tuyển U20 nữ Trung Quốc cho biết bảng B có các cầu thủ rất mạnh, để chiến thắng cần phải có sự quyết tâm cao.","Nhận xét về các đối thủ, HLV trưởng đội tuyển U20 nữ Việt Nam - ông Akira Ijiri cho biết: “Tôi nghĩ chúng ta đã lọt vào bảng đấu gồm các đội rất mạnh. Để giành chiến thắng, chúng ta phải thật quyết tâm.",Refuted,Supported,False
dev_2617,2617,"Ngày 3-3, ông Lê Quang Hùng, Giám đốc Sở Y tế Bình Định, cho biết đã có văn bản báo cáo Bộ Y tế về những khó khăn, vướng mắc trong quá trình mua sắm thiết bị y tế của một số bệnh viện trên địa bàn tỉnh này. “Đó là những khó khăn chung của địa phương trong quá trình mua sắm thiết bị y tế. Còn hiện nay vẫn đủ các thiết bị cũng như thuốc men phục vụ việc khám chữa bệnh”- ông Hùng nói.","Ngày 3-3, ông Lê Quang Hùng, Giám đốc Sở Y tế Bình Định, cho biết đã có văn bản báo cáo Bộ Y tế về những khó khăn, vướng mắc trong quá trình mua sắm thiết bị y tế của một số bệnh viện trên địa bàn tỉnh này.",Supported,NEI,False
dev_1792,1792,"Phản hồi việc đi trễ, ông cho biết mình đã đến trường từ lúc 9h, nhưng phải đi tìm bãi đậu xe ở xa và đi bộ đến bộ, dẫn đến việc lên sân khấu trễ.","Ông đi lòng vòng, được người của ban tổ chức hướng dẫn gửi nhưng cũng không được nên sau đó phải đi tìm chỗ gửi xe khác rồi đi bộ đến trường, dẫn tới việc lên sân khấu trễ.",Refuted,NEI,False
dev_6836,6836,"Tờ Everyday Mail cho biết, một thợ săn nấm người Ấn Độ, 61 tuổi, đã nhiễm một loại bệnh nấm gây chết cây trồng, thậm chí có khả năng gây chết người.",Tờ Daily Mail hôm 29.3 đưa tin trường hợp đầu tiên trên thế giới - một thợ săn nấm người Ấn Độ - đã nhiễm một loại bệnh nấm gây chết cây trồng và cũng có khả năng gây chết người.,Refuted,NEI,False
dev_1216,1216,"Công viên Trịnh Công Sơn nằm ở phường Gia Hội, TP Huế rộng khoảng 6,2 ha, kéo dài gần một km dọc theo hạ nguồn sông Hương, để xây dựng công viên chính quyền đã di dời hàng trăm hộ dân phường Phú Cát cũ, nay là phường Gia Hội.","Nằm ở phường Gia Hội, TP Huế, công viên Trịnh Công Sơn rộng khoảng 6,2 ha, kéo dài gần một km dọc theo hạ nguồn sông Hương.",Supported,NEI,False
dev_6742,6742,Các cuộc tập trận quân sự do Triều Tiên tiến hành chỉ mang tính chất phòng thủ.,"TPO - Sau khi thị sát một cuộc tập trận, nhà lãnh đạo Triều Tiên Kim Jong Un chỉ đạo quân đội tăng cường diễn tập để chuẩn bị cho “chiến tranh thực sự”, báo chí Triều Tiên đưa tin ngày 9/3.",NEI,Refuted,False
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,Hàng Châu có kế hoạch đẩy mạnh thị trường du lịch và thu hút 150 triệu khách du lịch trong nước và quốc tế vào năm 2025.,NEI,Refuted,False
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Ngày 21/3, đồng bào Chăm theo đạo Bà ni ở Bình Thuận tập trung về các động (nghĩa trang của người Chăm) để cùng nhau thực hiện nghi thức tảo mộ, cúng thỉnh tổ tiên, ông bà. Đây là phần quan trọng nhất và mở đầu cho Tết Ramưwan - Tết cổ truyền của đồng bào Chăm Bà ni.",Refuted,NEI,False
dev_2377,2377,"Hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy do Tỉnh ủy Bình Dương tổ chức ngày 27/3 có quyết định về việc điều động và chỉ định ông Trần Bảo Lâm, Phó Bí thư Tỉnh Đoàn,và ông Trần Xuân Mạnh- Ủy viên Cấp cao của Đảng, tham gia Ban Chấp hành Đảng bộ TP Thủ Dầu Một nhiệm kỳ 2020-2025.","Ngày 27/3, Tỉnh ủy Bình Dương tổ chức hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy về việc chuẩn y chức danh Chủ nhiệm Ủy ban Kiểm tra Thành ủy Thủ Dầu Một đối với ông Phạm Minh Thiện - Ủy viên Ban Thường vụ Thành ủy, Bí thư Đảng ủy phường Phú Lợi.",NEI,Refuted,False
dev_6524,6524,"Nguyễn Việt Dũng, thủ khoa Đại học Sư phạm Hà Nội là cử nhân Toán học.",Có thể được giữ lại làm giảng viên nhưng thủ khoa Đại học Sư phạm Hà Nội Nguyễn Việt Dũng về dạy học ở quê vì mong góp sức cho ngôi trường cũ.,NEI,Refuted,False
dev_992,992,"Những tin đồn lan truyền giữa các phụ huynh về việc 2 thanh niên lạ mặt đi xe máy, tiếp cận bắt cóc học sinh hoàn toàn là sự thật.","(Dân trí) - Gần đây nhiều nhóm phụ huynh tại thành phố Vinh (Nghệ An) lan truyền thông tin về hiện tượng 2 thanh niên lạ mặt đi xe máy, tiếp cận học sinh ở nhiều trường học với ý đồ xấu.",Refuted,NEI,False
dev_1673,1673,Đoàn Trung Quốc đến Việt Nam lần này với mong muốn có thể nhận được sự hỗ trợ của Việt Nam cũng như thúc đẩy xuất khẩu nông sản của Việt Nam sang Trung Quốc.,"Ông Leo Liu, Giám đốc Kinh doanh của Tập đoàn Sunwah khu vực Vùng Vịnh Quảng Đông-Hồng Kông (Trung Quốc)-Ma Cao cho biết, đoàn đến Việt Nam lần này với mong muốn có thể hỗ trợ cũng như thúc đẩy xuất khẩu nông sản của Việt Nam sang Trung Quốc, với 4 nội dung chính: Làm thế nào để đơn giản hóa các thủ tục cũng như thúc đẩy nông sản Việt nam sang Trung Quốc dễ dàng hơn; tăng cường hợp tác về các lĩnh vực chè, cà phê (tổ chức các lớp bồi dưỡng đào tạo cho các doanh nghiệp về hai lĩnh vực này); tổ chức diễn đàn xúc tiến thương mại nông sản tại Côn Minh, Vân Nam nhân chuyến thăm của lãnh đạo Bộ NN&PTNT và các doanh nghiệp Việt Nam; nâng cao hình ảnh của hàng nông sản Việt Nam tại thị trường Trung Quốc, đặc biệt thông qua hình thức thương mại điện tử.",Refuted,Supported,False
dev_6229,6229,Diễn giả này được biết còn có những lời lẽ xúc phạm và chê bai ngoại hình của người khác.,"Anh còn nói những bạn nào da trắng thì nhuộm tóc được còn những bạn da đen thì đừng nhuộm tóc, nhìn rất dơ.",Supported,NEI,False
dev_3629,3629,Phó Giám đốc Trung tâm Bảo tồn di tích tỉnh Khánh Hòa đã yêu cầu Ban quản lý di tích Tháp Bà Ponagar báo cáo sự việc và chủ động liên hệ với du khách nhưng bị ban quản lý phản đối.,"Về sự việc này, ông Nguyễn Tuấn Dũng - Phó Giám đốc Trung tâm Bảo tồn di tích tỉnh Khánh Hòa, cho biết đã yêu cầu Ban quản lý di tích Tháp Bà Ponagar báo cáo sự việc, chủ động liên hệ với du khách W.P để xin lỗi.",NEI,Refuted,False
dev_1219,1219,"Ông Nguyễn Quang Tuấn đã tố giác ca sỹ Vy Oanh về hành vi lợi dụng các quyền tự do dân chủ, xâm phạm quyền, lợi ích hợp pháp cá nhân bà Nguyễn Phương Hằng, nên cô phải có mặt tại Phòng Cảnh sát Hình sự Công an TP HCM để điều tra.","Ca sĩ Vy Oanh bị ông Nguyễn Quang Tuấn (con trai bà Nguyễn Phương Hằng) tố giác về hành vi lợi dụng các quyền tự do dân chủ, xâm phạm quyền, lợi ích hợp pháp cá nhân bà Nguyễn Phương Hằng.",Supported,NEI,False
dev_6497,6497,"Tuy công trình với kinh phí hơn 600 tỷ đồng được khởi công từ năm 2011, nhưng đến năm 2014, dự án bị dừng lại do thiếu vốn mặc dù mới khiển khai được hơn 3km.","Đến năm 2014, dự án triển khai được hơn 3km với kinh phí hơn 600 tỷ đồng thì phải dừng do thiếu vốn.",Supported,Refuted,False
dev_4140,4140,Tàu OOCL Spain mới xuất xưởng vào ngày 16-2-2023 tại Hoa Kỳ là siêu tàu container lớn nhất thế giới.,"Tàu OOCL Spain mới xuất xưởng vào ngày 16-2-2023, được Cục Vận chuyển Hoa Kỳ (ABS) trao tặng chứng nhận ""Tàu thông minh (Smart Ship)"" thân thiện với môi trường và là tàu container lớn nhất từ trước đến nay cập hệ thống cảng Việt Nam.",NEI,Supported,False
dev_7453,7453,Hiện nay có rất nhiều cuộc thi sắc đẹp nên việc hạn chế các cuộc thi hoa hậu là cần thiết.,"Hạn chế các cuộc thi sắc đẹp cũng chính là 'nâng chất' người đẹp"".",Supported,NEI,False
dev_4329,4329,"Việc đánh giá tình hình dịch COVID - 19 sẽ dựa trên 3 yếu tố theo thông tin từ GS.TS Phan Trọng Lân gồm virus SARS-CoV-2, môi trường sống, hành vi của người dân và cuối cùng là biện pháp đáp ứng, vũ khí hiệu quả của Việt Nam.","Thứ ba, về biện pháp đáp ứng, vũ khí hiệu quả của Việt Nam mở sớm từ tháng 3/2022 là do chúng ta đã bao phủ vaccine phòng chống dịch COVID-19 rất sớm.",Supported,NEI,False
dev_5178,5178,"Một em học sinh nữ tại Hà Nội đã đạt 38.5 điểm, là điểm chuẩn cao nhất lớp 10 chuyên Hóa của trường THPT chuyên Lê Hồng Phong.","Năm trước, lớp 10 chuyên Hóa của trường THPT chuyên Lê Hồng Phong có điểm chuẩn cao nhất là 38,5 điểm với nguyện vọng một và 39 điểm với nguyện vọng hai.",NEI,Refuted,False
dev_4535,4535,"Trong vòng 10 ngày trước ngày thi chính thức, TS truy cập tài khoản đăng ký thi để xem và in giấy báo dự thi, đồng thời có thể xem kết quả đợt 1 thông qua tài khoản cá nhân.","Trong vòng 7 ngày trước ngày thi chính thức, TS truy cập tài khoản đăng ký thi để xem và in giấy báo dự thi.",Refuted,NEI,False
dev_3236,3236,"ACV cho biết việc điều chỉnh thời gian thực hiện gói thầu từ 33 tháng lên 39 tháng dựa trên cơ sở kiến nghị, đề xuất của một số nhà thầu quan tâm, đơn vị tư vấn và được Chính phủ chấp thuận.","Lãnh đạo ACV cho biết, việc điều chỉnh này trên cơ sở kiến nghị, đề xuất của một số nhà thầu quan tâm, đơn vị tư vấn, và được đồng ý của Chính phủ.",Supported,NEI,False
dev_3457,3457,"Giải chạy bộ ""Bước chân xanh"" lần thứ 2 được tổ chức vào sáng 25/3 thu hút hơn 10.000 người tham gia.","TPO - Sáng 25/3, Thành Đoàn, Hội LHTN Việt Nam TPHCM , Hội Sinh viên Việt Nam TPHCM tổ chức Giải chạy bộ “Bước chân xanh” lần thứ 2.",Refuted,NEI,False
dev_5783,5783,Loài cúc Gorteria diffusa là loài cúc duy nhất ạo ra ruồi cái giả trên cánh hoa để dụ con đực tới thụ phấn.,"Loài cúc duy nhất tạo ra ruồi cái giả 3D để dụ ruồi đực đến thụ phấn là Gorteria diffusa, phân bố tại Nam Phi.",Supported,NEI,False
dev_749,749,"Bộ tem ""Hoa Đà Lạt"" gồm 6 mẫu được vẽ bởi họa sĩ Thúy Lan.","Đó là bộ tem ""Hoa Đà Lạt"" gồm 6 mẫu, được phát hành ngày 23/9/1989; bộ tem ""Hoa phong lan (Kỷ niệm 100 năm thành phố Đà Lạt)"" gồm 4 mẫu, được phát hành ngày 16/6/1993.",NEI,Refuted,False
dev_2606,2606,"Hồng bất ngờ, giận dữ, câm nín, khóc nức nở khi phát hiện chồng ngoại tình ngay trong chính căn nhà của mình.","Qua ánh đèn ngủ màu hồng nhạt hắt qua cửa phòng ngủ, Hồng nhìn thấy chồng mình đang ôm một cô gái lạ, cả hai đang say sưa ngủ như ""chính chủ"" trong gia đình. Giận run người, Hồng lao vào phòng, bật sáng đèn rồi dùng tay đập liên tiếp vào người Tuấn, vừa khóc nức nở.",Supported,Refuted,False
dev_5954,5954,"Kho tạm giữ được xây trên một khu đất trống, xung quanh dựng vách tôn và chỉ có một phần mái che nhỏ.","Xung quanh được dựng vách tôn, chỉ có một phần mái che nhỏ, còn lại khu vực giữ phương tiện không có mái che.",Supported,Refuted,False
dev_4918,4918,"Công ty TNHH Real-time Robotics (RtR) Việt Nam là công ty đầu tiên nhận được giấy phép đầu tư vào Khu Công nghệ cao TP HCM (SHTP) để mở nhà máy sản xuất drone vào năm 2017 với vốn đầu tư ban đầu khoảng 53,5 triệu USD, sản phẩm đang được nhà nhập khẩu chào bán 25.000 - 30.000 USD/chiếc (chưa kèm các tính năng phụ), cao hơn 20%-30% so với thị trường.","Sản phẩm đang được nhà nhập khẩu chào bán 25.000 - 30.000 USD/chiếc (chưa kèm các tính năng phụ), cao hơn 20%-30% so với thị trường.",Refuted,NEI,False
dev_610,610,Bộ Thông tin và Truyền thông đã ban hành Thông tư nhằm bảo đảm không bị lộ thông tin cá nhân.,"Trước thực trạng trên, Bộ Thông tin và Truyền thông (TT-TT) đã ban hành Thông tư 12/2022 quy định chi tiết và hướng dẫn một số điều của Nghị định 85/2016 của Chính phủ về bảo đảm an toàn hệ thống thông tin theo cấp độ.",Supported,NEI,False
dev_3596,3596,"Xu hướng chung của các trường tiên tiến trên thế giới là cung cấp môi trường thoải mái, vừa chơi vừa học, không gây áp lực cho học sinh hỗ trợ học sinh tìm được điều mình không thích và đam mê cái gì.",Xu hướng chung của các trường học tiên tiến trên thế giới hiện đại là cung cấp môi trường cho người học có thể tự tìm tòi được những thế mạnh của bản thân.,Refuted,NEI,False
dev_2436,2436,"Sau khi không còn hạn chế về Covid-19 thì kinh tế du lịch vẫn còn gặp khó khăn và chậm hồi phục, các đô thị lớn vẫn tích cực phục hồi du lịch.","Trung Quốc đang tìm cách thu hút du khách nước ngoài sau đại dịch GT Sau khi Trung Quốc dỡ bỏ các hạn chế Covid-19, hoạt động kinh doanh du lịch ở đất nước tỉ dân bắt đầu phục hồi nhanh chóng.",Refuted,NEI,False
dev_161,161,"Nhiệm vụ chiến lược, thường xuyên của Đảng, Nhà nước chính là tiếp tục đổi mới, phát huy hiệu quả chính sách xã hội, nhưng cũng có những hạn chế sẽ gặp phải khi chính sách xã hội còn thiếu tính bao trùm, không có sự kết nối giữa các chính sách trong tổ chức, tỷ lệ bao phủ không cao.","Nhưng Bộ Chính trị cũng chỉ ra một số tồn tại, hạn chế khi chính sách xã hội còn thiếu tính bao trùm, thiếu liên kết giữa các chính sách trong tổ chức thực hiện, tỷ lệ bao phủ thấp. Chênh lệch mức sống giữa các vùng, miền, nhóm đối tượng còn lớn.",Supported,NEI,False
dev_1380,1380,"Theo ông Bùi Quang Thái, giá trị giải ngân 3 tháng đầu năm tập trung ở các dự án cao tốc Bắc - Nam chiếm tỷ trọng khoảng 80% giá trị giải ngân của cả Bộ Giao thông vận tải với giá trị 61.198 tỷ đồng, trong đó, có 8/23 chủ đầu tư giải ngân với giá trị khoảng hơn 112 tỷ đồng, đạt trung bình 5% kế hoạch giao.","Cũng theo ông Bùi Quang Thái, giá trị giải ngân 3 tháng đầu năm tập trung ở các dự án cao tốc Bắc - Nam với giá trị 11.198 tỷ đồng, chiếm tỷ trọng khoảng 80% giá trị giải ngân của cả Bộ Giao thông vận tải.",Refuted,NEI,False
dev_4180,4180,Buổi huấn luyện không tốn phí dành cho các ứng viên vì Weploy có đội ngũ quản lý là những chuyên gia kỳ cựu trong ngành đến từ các nước hàng đầu về công nghệ.,"Ứng viên sẽ không tốn chi phí cho các buổi huấn luyện này, nhờ Weploy có đội ngũ quản lý là những chuyên gia kỳ cựu trong ngành đến từ Úc, Mỹ, Canada từng làm việc tại các công ty hàng đầu như Grab, Redbubble, Deliveroo…",Supported,Refuted,False
dev_1584,1584,Ngày hội việc làm Nhật Bản 2023 tại Đại học Đông Á đã đưa ra nhiều vị trị việc làm tại Nhật cho sinh viên.,"Sáng 9-3, tại Đại học Đông Á, đã diễn ra chương trình Lễ hội giao lưu văn hóa Việt – Nhật và Ngày hội việc làm Nhật Bản 2023.",Supported,NEI,False
dev_2517,2517,"Theo Ban Tổ chức Năm Du lịch quốc gia 2023, lễ khai mạc sẽ diễn ra vào ngày 25/3 và hơn 200 sự kiện văn hóa, thể thao và du lịch với quy mô liên tỉnh, quốc gia và quốc tế sẽ được tổ chức tại 1 địa điểm là Bình Thuận.","Năm Du lịch Quốc gia 2023 sẽ có hơn 200 sự kiện văn hóa, thể thao và du lịch với quy mô liên tỉnh, quốc gia và quốc tế được tổ chức trên địa bàn tỉnh Bình Thuận và tại 41 tỉnh/thành phố trong cả nước.",Refuted,NEI,False
dev_4406,4406,"Weploy sẽ phỏng vấn ứng viên để bảo đảm chất lượng nhân sự; tổ chức các buổi huấn luyện, đào tạo chuyên ngành phục vụ từ cơ bản đến nâng cao nhằm giúp nguồn cung - cầu lao động tiệm cận nhau, gỡ bài toán khó cho cả doanh nghiệp và nhân sự thời vụ Việt Nam.","Từ hệ thống đào tạo và quy trình tuyển dụng nhân sự thời vụ, Weploy sẽ tiến hành phỏng vấn ứng viên để bảo đảm chất lượng nhân sự; tổ chức các buổi huấn luyện, đào tạo chuyên ngành phục vụ từ cơ bản đến nâng cao theo các vị trí ứng tuyển.",Supported,NEI,False
dev_1220,1220,"Đối với việc đặt hàng hai công ty Cây xanh và Sinh Thái Xanh, hai nguyên phó chủ tịch Hà Nội khai rằng các đơn vị phải thực hiện theo chỉ đạo của ông Chung nên ông Hùng và ông Toản đều khẳng định việc chấp thuận phương án lựa chọn nhà thầu theo hình thức đặt hàng mà bản thân không hề biết có việc thông đồng nâng giá cây xanh, không trực tiếp gây nên hậu quả vụ án.",Cả ông Hùng và ông Toản đều khẳng định không biết việc thông đồng nâng giá cây xanh nên chấp thuận phương án lựa chọn nhà thầu theo hình thức đặt hàng và không trực tiếp gây nên hậu quả vụ án.,Supported,NEI,False
dev_373,373,Ngày 30.3 Bệnh viện nhi đồng 1 đã tiếp nhận một ca bệnh nhi 3 tuổi nhét pin điện tử dạng cúc áo vào mũi và bị hoại tử một phần niêm mạc.,"Ngày 30.3, tin từ Bệnh viện Nhi đồng 1 (TP.HCM) cho biết, bệnh viện vừa tiếp nhận bé gái 3 tuổi (ngụ Long An) do nhét pin điện tử vào mũi.",Supported,NEI,False
dev_5273,5273,"Khi thời tiết lạnh, không khí sẽ trở nên lạnh làm cho nước đóng băng, tạo nên các khôi băng khổng lồ.","Bị nước làm nóng, không khí trên mặt biển bốc lên cao rồi nguội đi, tạo thành mây và giông bão.",Refuted,NEI,False
dev_3162,3162,Nhóm cố vấn khoa học SAGO của Tổ chức Y tế Thế giới (WHO) đang kêu gọi Trung Quốc tiết lộ mọi thông tin về nguồn gốc của đại dịch COVID-19.,(PLO)- Nhóm cố vấn khoa học của Tổ chức Y tế Thế giới kêu gọi Trung Quốc công bố tất cả thông tin về nguồn gốc của đại dịch COVID-19 sau khi phát hiện một loài động vật từ chợ động vật sống ở TP Vũ Hán dương tính với virus SARS-CoV-2.,Supported,Refuted,False
dev_1371,1371,"UAE mới thua 2 ở 10 lần ra sân vừa qua, Thái Lan đang chơi tốt hơn bởi họ chỉ thua 2 trong 10 trận gần nhất.","Nếu nhìn vào phong độ, có thể nhận xét rằng Thái Lan đang chơi tốt hơn bởi họ chỉ thua 2 trong 10 trận gần nhất, ngược lại UAE mới thắng 2 ở 10 lần ra sân vừa qua, còn lại là 6 thất bại.",Refuted,Supported,False
