claim_id,claim_index,statement,evidence,label
dev_5393,5393,"Khi gặp các thành viên của đoàn lực lượng cứu nạn cứu hộ của Việt Nam, để thể hiện sự cảm động và biết ơn, những người dân địa phương luôn để tay phải lên ngực trái của họ.","Sự nhiệt tình và chuyên nghiệp của các thành viên đoàn cứu nạn cứu hộ Việt Nam đã được các lực lượng cứu hộ Thổ Nhĩ Kỳ và quốc tế đánh giá cao. Khi gặp các thành viên của đoàn, những người dân địa phương luôn để tay phải lên ngực trái để thể hiện sự cảm động và biết ơn đối với những lực lượng cứu nạn cứu hộ của Việt Nam. Trao đổi với phóng viên TTXVN, Đại tá Nguyễn Minh Khương, Phó Cục trưởng Cục Cảnh sát phòng cháy chữa cháy và cứu hộ cứu nạn (Bộ Công an), Trưởng đoàn công tác, chia sẻ rằng công tác của đoàn cứu nạn cứu hộ Việt Nam tại Thổ nhĩ Kỳ hiện đang thực hiện theo hướng sử dụng các thiết bị chuyên dụng được mang từ Việt Nam sang.",0
dev_5771,5771,Đối tượng truy nã Nguyễn Hữu Hưng bị bắt tại Công an Lào Cai và không thể chống cự.,"Cách đây 7 năm Nguyễn Hữu Hưng là đối tượng bị truy nã theo Quyết định số 03/CSHS ngày 11/12/2015 của cơ quan Cảnh sát điều tra, Công an quận Hoàng Mai, thành phố Hà Nội về hành vi Trộm cắp tài sản. Đối tượng truy nã Nguyễn Hữu Hưng bị bắt tại Công an Lào Cai (Ảnh: Công an Lào Cai). Được biết đối tượng Nguyễn Hữu Hưng có biệt danh là ""Hưng Nhái"" và là ""siêu trộm"" vì đã có nhiều tiền án về tội trộm cắp tài sản.",2
dev_793,793,"Ngành Năng lượng hiện đang là vấn đề nhức nhối của toàn cầu, việc đào tạo và nâng cao nhận thức tiết kiệm, sử dụng điện hiệu quả của nhân viên và người lao động trong doanh nghiệp là hoàn toàn cần thiết.","Đầu tư, cải tiến, thay thế các thiết bị cũ, lạc hậu, hiệu suất thấp bằng các thiết bị có hiệu suất cao và tiết kiệm điện. Đào tạo và nâng cao nhận thức tiết kiệm, sử dụng điện hiệu quả của nhân viên và người lao động trong doanh nghiệp. Cùng với đó, EVNHANOI đã tập trung đăng tải bài viết, các thông tin về sự kiện, thông điệp, video clip tuyên truyền sự kiện trên Fanpage EVNHANOI, trang thông tin điện tử của Tổng công ty và tuyên truyền trực quan tại các tòa nhà. Sự kiện tắt đèn hưởng ứng Chiến dịch Giờ Trái đất sẽ diễn ra từ 20h30 đến 21h30 thứ Bảy ngày 25/3.",2
dev_963,963,Nguyễn Khôi sắp tốt nghiệp lớp 12 trường THPT Nguyễn Thị Minh Khai.,"Em quan tâm ngành An toàn thông tin nhưng chưa biết ngành này cơ hội việc làm và mức lương ra sao. Em sắp tốt nghiệp lớp 12, dự định học ngành An toàn thông tin. Ngoài muốn biết về đầu ra của ngành, em muốn nhờ các anh, chị tư vấn một trường của Đại học Quốc gia TP HCM để học ngành này.",2
dev_2389,2389,"Trong thời gian qua, tình hình cung ứng xăng dầu không có nhiều biến động, khó khăn, bất ổn, có thể gây ảnh hưởng lập tức đến thị trường trong nước.","Phó Thủ tướng Trần Hồng Hà: Xác định, phân định rõ cấp độ trong hệ thống cung ứng, dự trữ xăng dầu, khí đốt (tư nhân, doanh nghiệp, quốc gia) để có cơ chế vận hành tương ứng với các tình huống biến động trên thị trường xăng dầu - Ảnh: VGP/Minh Khôi Phó Thủ tướng nhấn mạnh tầm quan trọng, sự cần thiết của Quy hoạch trong bảo đảm an ninh năng lượng quốc gia. Trong thời gian qua, tình hình cung ứng xăng dầu có nhiều biến động, khó khăn, bất ổn, có thể gây ảnh hưởng lập tức đến thị trường trong nước. ""Quy hoạch này đòi hỏi độ chính xác lớn, tính khả thi cao, sát với nhiệm vụ, mục tiêu đặt ra của thực tiễn và dự báo dài hạn, bảo đảm sự chủ động, ổn định về nguồn cung năng lượng cho nền kinh tế"", Phó Thủ tướng nêu rõ.",1
dev_310,310,"Chủ tịch Gianni Infantino đã hứa hẹn các giải đấu trực thuộc FIFA sẽ không có khoản chênh lệch như hiện nay cũng như có những lời hứa về tiền thưởng, tiền công và những đãi ngộ về nơi ở, chỗ luyện tập đã khiến các nữ tuyển thủ Việt Nam có thêm động lực thi đấu.","Bên cạnh đó, số tiền trả công từng trận, từng vòng cho các tay vợt tham dự giải cũng bằng nhau... Chủ tịch Gianni Infantino còn đưa ra những tín hiệu lạc quan cho bóng đá nữ thế giới với hứa hẹn các giải đấu trực thuộc FIFA của nam và nữ đến năm 2027 sẽ hoàn toàn ngang bằng nhau, chứ không có khoản chênh lệch như hiện nay. Theo Chủ tịch Gianni Infantino, dù World Cup nữ 2023 FIFA tăng tiền thù lao cho các đội, các cầu thủ tham dự và tiền thưởng gấp 10 lần so với World Cup 2015 nhưng vẫn còn ít hơn nhiều so với World Cup nam 2022 diễn ra tại Qatar.",2
dev_4688,4688,"Trịnh Tiến Dũng, cư trú tại Mỹ, cầm đầu đường dây buôn lậu, vận chuyển trái phép tiền tệ trị giá hàng tỷ USD thông qua nhóm WhatsApp.","Các bị can từ trái sang phải: Nguyễn Vũ Bảo Hoàng; Nguyễn Ngọc Trường Chinh; Nguyễn Thị Bích Ngọc; Quan Minh Tuấn; Nguyễn Văn Lành. Ảnh: Bộ Công an. Bên cạnh đó, cơ quan tố tụng còn cáo buộc Trịnh Tiến Dũng (đang bỏ trốn, bị truy nã quốc tế) cầm đầu 23 bị can khác trong đường dây vận chuyển trái phép tiền tệ qua biên giới, buôn lậu… Từ năm 2016 - 2020, Dũng thành lập, sử dụng nhiều doanh nghiệp trong và ngoài nước để thực hiện tội phạm.",0
dev_5187,5187,"Ông Nguyễn Hồng Sơn, Đại biện lâm thời Đại sứ quán Việt Nam tại Nhật Bản đánh giá việc ra đời Liên hiệp Hội có ý nghĩa hết sức to lớn góp phần giữ vai trò kết nối các hội, tổ chức của người Việt Nam tại Nhật Bản; đoàn kết, tập hợp, tổ chức cộng đồng tham gia các hoạt động chung trên tất cả các lĩnh vực cuộc sống xã hội.","Tại Đại hội thành lập, Liên hiệp Hội người Việt Nam tại Nhật Bản đã ra mắt Ban Thường vụ gồm 9 thành viên, trong đó ông Võ Công Tánh (Chủ tịch Hội người Việt Nam tại Nhật Bản) giữ chức Chủ tịch Danh dự; ông Nguyễn Hồng Sơn, Phó Chủ tịch Hội Trí thức Việt Nam tại Nhật Bản giữ chức Chủ tịch. Đại biện Nguyễn Đức Minh đánh giá việc ra đời Liên hiệp Hội có ý nghĩa hết sức to lớn, đánh dấu sự trưởng thành lớn mạnh, hội nhập ngày càng sâu rộng của cộng đồng người Việt Nam tại Nhật Bản. Liên hiệp Hội người Việt Nam tại Nhật Bản sẽ giữ vai trò kết nối các hội, tổ chức của người Việt Nam tại Nhật Bản; đoàn kết, tập hợp, tổ chức cộng đồng tham gia các hoạt động chung trên tất cả các lĩnh vực cuộc sống xã hội. Đại hội thành lập Liên hiệp Hội người Việt Nam tại Nhật Bản - Ảnh: VGP/ĐH Ông Nguyễn Đức Minh khẳng định: Đại sứ quán Việt Nam tại Nhật Bản sẽ luôn đồng hành, hỗ trợ Liên hiệp Hội người Việt Nam tại Nhật Bản và các hội thành viên để cùng chung sức xây dựng một cộng đồng người Việt Nam tại Nhật Bản ổn định, đoàn kết, hướng về quê hương đất nước.",1
dev_380,380,"Khách sạn Saigon Morin ở Huế, từng đón tiếp các nhân vật nổi tiếng, đã kỷ niệm 122 năm thành lập vào tối ngày 26.3.","Saigon Morin, khách sạn 4 sao hàng đầu tại Huế, kỷ niệm 122 năm ra đời tối 26.3, là một trong những khách sạn lâu đời nhất Việt Nam với ""bảng vàng"" danh sách các yếu nhân và nguyên thủ quốc gia từng lưu trú. Khách sạn có 4 mặt tiền thuộc các giao lộ Lê Lợi - Hùng Vương, Hoàng Hoa Thám - Trương Định (TP.Huế, Thừa Thiên-Huế) bên cạnh cầu Trường Tiền với ""view"" sông Hương thơ mộng, Phó chủ tịch thường trực UBND tỉnh Thừa Thiên-Huế, ông Nguyễn Thanh Bình (phải), trao cờ đơn vị dẫn đầu thi đua có nhiều đóng góp cho du lịch của tỉnh cho ông Trần Văn Lâm, Tổng giám đốc Saigon Morin, tại lễ kỷ niệm 122 năm HƯƠNG GIANG Khách sạn ra đời vào năm 1901 khi ông Henri Bogaert, chủ nhà máy gạch ngói Long Thọ, cho khởi công xây dựng và lấy tên là ""Grand Hotel de Hue"".",0
dev_5082,5082,"Theo Bộ trưởng Bộ KH&ĐT Nguyễn Chí Dũng, đầu tư của các doanh nghiệp nhà nước trong các ngành, kĩnh vực, địa bàn then chốt, thiết yếu trong giai đoạn 2016-2021 đã giúp giảm bớt gánh nặng từ ngân sách nhà nước trong việc thi hành các dự án đầu tư phát triển nền kinh tế-xã hội quan trọng.","(Chinhphu.vn) - Theo Bộ trưởng Bộ Kế hoạch và Đầu tư (KH&ĐT) Nguyễn Chí Dũng, hoạt động của Uỷ ban Quản lý vốn Nhà nước tại doanh nghiệp (Uỷ ban) đã đạt được kết quả nhất định, tuy nhiên hiện vẫn đang tập trung vào việc xử lý các kiến nghị sự vụ, công việc thường xuyên về tổ chức, điều hành hoạt động sản xuất, kinh doanh của từng doanh nghiệp mà chưa có chiến lược tổng thể đầu tư phát triển của 19 tập đoàn, tổng công ty trực thuộc. Bộ trưởng Bộ KH&ĐT Nguyễn Chí Dũng phát biểu ý kiến tại Hội nghị - Ảnh: VGP/Nhật Bắc Dự Hội nghị Thủ tướng Chính phủ làm việc với Uỷ ban và 19 tập đoàn, tổng công ty Nhà nước trực thuộc Uỷ ban, Bộ trưởng Bộ KH&ĐT Nguyễn Chí Dũng cho biết, trong giai đoạn 2016-2021, đầu tư của các doanh nghiệp nhà nước trong các ngành, lĩnh vực, địa bàn then chốt, quan trọng của nền kinh tế đã giúp giảm bớt gánh nặng từ ngân sách nhà nước trong thực hiện các dự án đầu tư phát triển kinh tế-xã hội quan trọng, góp phần thực hiện tiến trình cơ cấu lại nền kinh tế gắn với đổi mới mô hình tăng trưởng. Nguồn vốn đầu tư của khối doanh nghiệp nhà nước đã đóng góp nhất định trong tổng nguồn vốn đầu tư của Nhà nước vào phát triển kinh tế-xã hội.",0
dev_5526,5526,"Ngày 23/3, hãng Disney chính thức công bố đoạn clip giới thiệu bộ phim ""Descendants: The Rise of Red"". Thông tin này trở thành chủ đề bàn tán trên mạng xã hội bởi tạo hình của nhân vật Lọ Lem mới.","(Dân trí) - Ngày 23/3, hãng Disney chính thức công bố đoạn clip giới thiệu bộ phim ""Descendants: The Rise of Red"". Thông tin này trở thành chủ đề bàn tán trên mạng xã hội bởi tạo hình của nhân vật Lọ Lem mới.",0
dev_6749,6749,"Nhà giáo ưu tú, PGS-TS Lương Minh Cừ tăng tranh lưu niệm cho ngày Đại sứ Hỗ trợ đào tạo nguồn nhân lực và nghiên cứu khoa học.","Riêng Lào, trường chú trọng hợp tác với các trường cao đẳng, Bộ Văn hóa, Thể thao và Du lịch Lào; Bộ Công nghệ và Truyền thông Lào... Nhà giáo ưu tú, PGS-TS Lương Minh Cừ tặng quà lưu niệm cho ngày Đại sứ Hỗ trợ đào tạo nguồn nhân lực và nghiên cứu khoa học. Hiện có 114 lưu học sinh Lào đang học tập tại trường.",2
dev_7379,7379,"Ông Hồ Tấn Minh cho biết, việc rà soát và cấp mã định danh cho học sinh trên địa bàn thành phố sẽ được ngành giáo dục và ngành công an nỗ lực làm hết sức, ngành giáo dục và ngành công an phải hoàn tất việc làm sạch dữ liệu, cấp mã định danh cho toàn bộ trẻ em trong độ tuổi đến trường, từ 3 - 18 tuổi từ nay cho đến hết tháng 4.","Chiều 23/3, ông Hồ Tấn Minh, Chánh văn Phòng Sở Giáo dục và Đào tạo TP Hồ Chí Minh khẳng định: Nếu trường hợp bất khả kháng, học sinh không có mã định danh cá nhân, ngành giáo dục sẽ cấp một mã tạm cho các em để tham gia công tác tuyển sinh. Ông Hồ Tấn Minh cho biết, việc rà soát và cấp mã định danh cho học sinh trên địa bàn thành phố sẽ được ngành giáo dục và ngành công an nỗ lực làm hết sức. Từ nay cho đến hết tháng 4, ngành giáo duc và ngành công an phải hoàn tất việc làm sạch dữ liệu, cấp mã định danh cho toàn bộ trẻ em trong độ tuổi đến trường, từ 3 - 18 tuổi. “Chúng tôi sẽ tập trung ưu tiên cho những học sinh trong độ tuổi lớp lá, lớp 5 và lớp 9 để các em thực hiện đầy đủ các dữ liệu công dân.",0
dev_6947,6947,"Theo Báo Tuổi trẻ Online , cơ quan CSĐT đã tiến hành khám xét nơi ở của ông Bắc ở số 45 đường Lê Thị Pha, phường 1, Thành phố Bảo Lộc, đồng thời công bố các quyết định khởi tố.","Ngoài ra, có 54 trường hợp được giao đất không thông qua hình thức đấu giá, có 42 trường hợp được giao 51 lô đất ở có tổng diện tích 5.443 m2 không đúng quy định, trong đó có bốn trường hợp được giao vượt hạn mức đất ở. Cùng với việc công bố các quyết định khởi tố, cơ quan CSĐT cũng đã khám xét nơi ở của ông Bắc ở số 45 đường Lê Thị Pha, phường 1, Thành phố Bảo Lộc.",2
dev_1336,1336,"Ngày 27/3, Việt Nam ghi nhận số ca mắc COVID-19 khỏi bệnh cao nhất trong nhiều tháng, với 44 bệnh nhân được xuất viện.","(NLĐO) - Về dịch COVID-19 hôm nay 27-3, Bộ Y tế cho biết đây là ngày có số người khỏi bệnh tăng cao nhất trong nhiều tháng qua, với 44 trường hợp. Hiện cả nước có 2 bệnh nhân nặng Về tình hình dịch COVID-19 hôm nay, Bộ Y tế cho biết từ 16 giờ ngày 26-3 đến 16 giờ ngày 27-3, cả nước ghi nhận 10 ca mắc, tăng so với ngày trước đó. Kể từ đầu dịch đến nay, Việt Nam có 11.527.220 ca nhiễm, đứng thứ 13/230 quốc gia và vùng lãnh thổ, trong khi với tỉ lệ số ca nhiễm/1 triệu dân, Việt Nam đứng thứ 117/230 quốc gia và vùng lãnh thổ (bình quân cứ 1 triệu người có 116.491 ca nhiễm).",0
dev_5539,5539,"Trận mở màn chiến dịch vòng loại Euro 2024 rạng sáng 24-3, Tuyển Ý và tuyển Anh sẽ cạnh tranh vị trí tốt nhất bảng trong lần đầu tiên.","Từng đánh bại tuyển Anh ở loạt đá luân lưu trận chung kết 2 năm trước, tuyển Ý quyết giành trọn 3 điểm khi đôi bên tái ngộ ở lượt trận mở màn chiến dịch vòng loại Euro 2024 rạng sáng 24-3 Được xếp chung bảng C cùng với Malta, Bắc Macedonia và Ukraine, không khó để ghi nhận 2 ""đại gia"" Ý và Anh có nhiều cơ hội vượt qua vòng loại, xét về phương diện tương quan lực lượng bảng đấu cùng với bề dày thành tích của cả 2 ở đấu trường châu lục. Do vậy, việc đôi bên chạm trán ở lượt trận đầu tiên sẽ có ý nghĩa quyết định trong cuộc đua tranh vị trí nhất bảng.",2
dev_5506,5506,"vào ngày 22/2, nguyên Giám đốc Công an TP Hải Phòng, ông Ca 65 tuổi bị Cơ quan An ninh điều tra Công an tỉnh Quảng Ninh khởi tố, tạm giam về tội trộm cắp.","Trước đó ngày 7/3, Ủy ban Kiểm tra Thành ủy Hải phòng đề nghị Ban Thường vụ Thành ủy, Ban Chấp hành Đảng bộ thành phố khai trừ đảng thiếu tướng Đỗ Hữu Ca. Ông Ca 65 tuổi, nguyên Giám đốc Công an TP Hải Phòng, bị Cơ quan An ninh điều tra Công an tỉnh Quảng Ninh khởi tố, tạm giam về tội Lừa đảo chiếm đoạt tài sản vào ngày 22/2. Hai ngày sau, ông Ca bị đình chỉ sinh hoạt đảng ở Chi bộ tổ dân phố Kiều Sơn, Đảng bộ phường Đằng Lâm, quận Hải An.",1
dev_6366,6366,Một người đàn ông Nhật Bản ngoài 50 tuổi bị bắt tại Bắc Kinh vì nghi ngờ tham gia hoạt động gián điệp.,"Trung Quốc bắt một nhân viên hãng dược Nhật với nghi ngờ tham gia hoạt động gián điệp, Tokyo kêu gọi Bắc Kinh thả người này. Phát ngôn viên chính phủ Nhật Bản Hirokazu Matsuno ngày 27/3 cho biết đại sứ quán nước này tại Bắc Kinh đã được thông báo rằng ""một người đàn ông Nhật Bản ngoài 50 tuổi bị bắt tại Bắc Kinh vì vi phạm luật pháp Trung Quốc trong tháng này"". Ông Matsuno không cung cấp thông tin chi tiết như danh tính hay thời điểm người đàn ông Nhật Bản bị bắt ở Bắc Kinh. Ông cho biết ngay khi nhận tin, chính phủ Nhật Bản đã thúc giục Bắc Kinh lập tức trả tự do cho công dân, thêm rằng Tokyo đang tìm cách tiếp cận lãnh sự với người này.",0
dev_5858,5858,Tình trạng bất ổn khi nguồn cung ngắt quãng đặc biệt là xăng dầu gây khó khăn cho nhu cầu đi lại của người dân toàn nước.,"Phó Thủ tướng Trần Hồng Hà: Xác định, phân định rõ cấp độ trong hệ thống cung ứng, dự trữ xăng dầu, khí đốt (tư nhân, doanh nghiệp, quốc gia) để có cơ chế vận hành tương ứng với các tình huống biến động trên thị trường xăng dầu - Ảnh: VGP/Minh Khôi Phó Thủ tướng nhấn mạnh tầm quan trọng, sự cần thiết của Quy hoạch trong bảo đảm an ninh năng lượng quốc gia. Trong thời gian qua, tình hình cung ứng xăng dầu có nhiều biến động, khó khăn, bất ổn, có thể gây ảnh hưởng lập tức đến thị trường trong nước. ""Quy hoạch này đòi hỏi độ chính xác lớn, tính khả thi cao, sát với nhiệm vụ, mục tiêu đặt ra của thực tiễn và dự báo dài hạn, bảo đảm sự chủ động, ổn định về nguồn cung năng lượng cho nền kinh tế"", Phó Thủ tướng nêu rõ.",2
dev_743,743,"Các quốc gia thành viên của UNCLOS, bao gồm Trung Quốc chỉ được phép hoạt động trên biển chỉ khi có sự đồng ý của các quốc gia trên thế giới.","Theo quy định của Công ước Liên Hợp Quốc về Luật Biển (UNCLOS) năm 1982, quốc gia ven biển có quyền chủ quyền trong việc thăm dò, khai thác tài nguyên và quyền tài phán tại vùng đặc quyền kinh tế và thềm lục địa. Các quốc gia thành viên của UNCLOS, trong đó có Trung Quốc, chỉ được phép thực hiện hoạt động nghiên cứu khoa học biển khi có sự đồng ý từ trước của nước ven biển liên quan.",1
dev_4068,4068,"Theo thông tin từ Báo Tuổi trẻ Online, Thường trực Ban Bí thư Trương Thị Mai nhấn mạnh rằng mục tiêu sống quan trọng của người cao tuổi là tuổi thọ khỏe mạnh. Chương trình chăm sóc sức khỏe người cao tuổi đến năm 2030 đề ra những mục tiêu cụ thể như: lập hồ sơ sức khỏe, khám sức khỏe định kỳ hàng năm, quản lý và điều trị các bệnh không lây nhiễm (như ung thư, tim mạch, tăng huyết áp, đái tháo đường, sa sút trí tuệ), phát triển mô hình Trung tâm dưỡng lão xã hội hoá, và tăng số giường bệnh dành riêng cho người cao tuổi. Các mục tiêu này nhằm đảm bảo sự chăm sóc toàn diện cho sức khỏe và đời sống của người cao tuổi, giúp họ sống một cuộc sống khỏe mạnh và hạnh phúc.","Đặc biệt, Thường trực Ban Bí thư Trương Thị Mai nhấn mạnh: Tuổi thọ khỏe mạnh mới là mục tiêu sống quan trọng của người cao tuổi trong thời gian tới. Cụ thể, Chương trình chăm sóc sức khoẻ người cao tuổi đến năm 2030 đề ra những mục tiêu cụ thể như: Lập hồ sơ theo dõi sức khỏe; khám sức khỏe định kỳ hàng năm; phát hiện, quản lý, điều trị các bệnh không lây nhiễm (ung thư, tim mạch, tăng huyết áp, đái tháo đường, sa sút trí tuệ); phát triển mô hình Trung tâm dưỡng lão xã hội hoá; số giường bệnh dành riêng điều trị cho người cao tuổi… Đồng chí Nguyễn Trọng Nghĩa, Bí thư Trung ương Đảng, Trưởng Ban Tuyên giáo Trung ương phát biểu - Ảnh: TTXVN Hội nghị cũng nghe Trưởng ban Tuyên giáo Trung ương Nguyễn Trọng Nghĩa quán triệt những nội dung trọng tâm của Nghị quyết Hội nghị Trung ương 6 khóa XIII.",2
dev_2946,2946,"Trong 2 trận đấu diễn ra trong những ngày FIFA Days (ngày Liên đoàn bóng đá thế giới cho phép các đội tuyển thoải mái gom quân từ các CLB, làm nhiệm vụ quốc tế) của tháng 3, Thái Lan thua Syria 1-3 vào rạng sáng 26/3 (theo giờ Việt Nam) và thua UAE 0-2 rạng sáng 29/3.","(Dân trí) - Dù đội tuyển Thái Lan vừa trải qua 2 trận thua Syria và UAE ở loạt trận giao hữu trong chuỗi ngày FIFA Days, HLV Mano Polking vẫn khẳng định họ sẽ tiến đến trình độ châu Á. Cụ thể, Thái Lan thua Syria 1-3 vào rạng sáng 26/3 (theo giờ Việt Nam) và thua UAE 0-2 rạng sáng 29/3. Đây là 2 trận đấu diễn ra trong những ngày FIFA Days (ngày Liên đoàn bóng đá thế giới cho phép các đội tuyển thoải mái gom quân từ các CLB, làm nhiệm vụ quốc tế) của tháng 3.",0
dev_6044,6044,Lễ hội Thanh niên diễn ra trong vòng 2 ngày nhằm chào mừng kỷ niệm Ngày thành lập Đoàn TNCS Hồ Chí Minh (26.3).,"Lễ hội Thanh niên là sự kiện văn hóa đa sắc màu của thanh thiếu nhi TP.HCM được tổ chức trong Tháng Thanh niên nhằm chào mừng kỷ niệm Ngày thành lập Đoàn TNCS Hồ Chí Minh (26.3). Lễ hội diễn ra từ ngày 24 - 26.3 với các hoạt động kết nối, giao lưu văn hóa, chia sẻ kiến thức, kỹ năng về nhiều lĩnh vực như: văn hóa nghệ thuật, công nghệ ứng dụng, dự án cộng đồng, các hội thảo đa dạng chủ đề nhằm lan tỏa năng lượng tích cực trong giới trẻ thành phố.",0
dev_970,970,Meijer đã lừa hàng trăm phụ nữ chỉ giúp thụ thai tối đa 25 đứa trẻ trong khi con số thực tế cho đến hiện tại có thể là 500 đứa trẻ.,"Quỹ hiến tặng The Donor Child Foundation đang khởi kiện ông Jonathan Jacob Meijer, 41 tuổi, đến từ thành phố Hague (Hà Lan) với lý do ông này đã hiến tặng quá nhiều tinh trùng, trang Metro News đưa tin. Cụ thể, ông Meijer được cho là đã lừa hàng trăm phụ nữ rằng ông sẽ chỉ hiến tinh trùng để giúp thụ thai tối đa 25 đứa trẻ, song trên thực tế số lượng hiến tặng của ông cao hơn rất nhiều. Một người đàn ông ở Hà Lan bị kiện vì đã hiến quá nhiều tinh trùng REUTERS Năm 2017, Hiệp hội Sản phụ khoa Hà Lan thống kê ông đã giúp thụ thai 100 em bé thông qua dịch vụ hiến tặng ở 10 phòng khám khác nhau.",0
dev_3332,3332,Màn tranh đấu kì này chủ yếu là tranh tài giữa đương kim vô địch Sahako và á quân - cựu quán quân mùa 2019 Thái Sơn Nam.,"Trong nỗ lực nâng tầm chất lượng chuyên môn giải đấu, góp phần phát triển bộ môn futsal Việt Nam, ban tổ chức Giải futsal HD Bank VĐQG 2023 quyết định thay đổi mô hình thi đấu theo thể thức sân nhà - sân khách. Ngày 19-3, lượt đi Giải futsal HD Bank VĐQG 2023 sẽ khai mạc và lượt về dự kiến diễn ra từ ngày 28-6. Sân chơi kỳ này là màn tranh tài giữa đương kim vô địch Sahako, á quân Thái Sơn Nam cùng các đấu thủ sừng sỏ Thái Sơn Bắc, Sanvinest Khánh Hòa, Tân Hiệp Hưng, Cao Bằng và hai ""tân binh"" GFDI Sông Hàn, Hà Nội. Lịch thi đấu ngày khai mạc Giải futsal HD Bank VĐQG 2023 Các đội sẽ thi đấu vòng tròn 2 lượt, theo thể thức lượt đi và lượt về để tính điểm xếp hạng chung cuộc.",2
dev_344,344,Học sinh không phải tham gia nhiều kỳ xét tuyển mà chỉ được tham gia một kỳ thi xét tốt nghiệp THPT và một kỳ xét tuyển đại học.,"cũng cần đánh giá phân tích tương quan giữa các phương thức, kết quả tuyển sinh, kết quả học tập, từ đó rút kinh nghiệm, đưa ra các phương thức phù hợp, bảo đảm công bằng cho thí sinh và chất lượng đầu vào. “Không nhất thiết phải tham gia nhiều kỳ thi. Kỳ thi nào cũng sẽ tập trung đánh giá năng lực, kết quả học tập bậc phổ thông, do đó các em chỉ cần tham gia 1 kỳ thi tốt nghiệp THPT và 1 kỳ thi riêng là đủ”, Thứ trưởng Hoàng Minh Sơn nói.",0
dev_3447,3447,"Về quản lý hoạt động lữ hành và cơ sở lưu trú, cấp mới 189 giấy phép, thu hồi 8 giấy phép, cấp đổi 40 giấy phép, cấp lại 1 giấy phép, thẩm định 249 hồ sơ cấp, đổi, rút giấy phép kinh doanh lữ hành quốc tế cho các doanh nghiệp lữ hành.","Ban hành Chiến lược marketing du lịch Việt Nam đến năm 2030 (Quyết định số 440/QĐ-BVHTTDL ngày 02/3/2023 của Bộ trưởng Bộ VHTT&DL). Về quản lý hoạt động lữ hành và cơ sở lưu trú: Đã thẩm định 249 hồ sơ cấp, đổi, rút giấy phép kinh doanh lữ hành quốc tế cho các doanh nghiệp lữ hành, trong đó cấp mới 189 giấy phép, thu hồi 8 giấy phép, cấp đổi 51 giấy phép, cấp lại 1 giấy phép. Tổ chức Hội nghị toàn quốc về du lịch năm 2023 với chủ đề ""Đẩy nhanh phục hồi - Tăng tốc phát triển"". Phối hợp với tỉnh Bình Thuận tổ chức lễ khai mạc Năm Du lịch quốc gia 2023 với chủ đề ""Bình Thuận - Hội tụ xanh""; với UBND tỉnh Lạng Sơn tổ chức lễ đón đoàn khách du lịch Trung Quốc đầu tiên đến Việt Nam.",1
dev_6978,6978,"Vào năm 1990, cuộc điều tra dân số chính thức gần đây nhất tại thủ đô Gothenburg của nước này đã được tổ chức với một bảng điều tra được gửi đến mọi gia đình trong cả nước.","Theo đài Sputnik, chính phủ thiểu số của Thụy Điển, đứng sau là các đồng minh đảng Dân chủ nước này, đã công bố kế hoạch tổ chức cuộc điều tra dân số toàn quốc đầu tiên trong hơn 30 năm. Trước đó, cuộc điều tra dân số chính thức gần đây nhất tại nước này được tổ chức vào năm 1990, với một bảng điều tra được gửi đến mọi gia đình trong cả nước. Kể từ đó đến nay, thay vì bảng điều tra, Thụy Điển dựa vào một hệ thống dựa trên đăng ký để theo dõi dân số.",2
dev_206,206,"Với tổng vốn đầu tư hơn 170 triệu USD vào năm 2028, trường đặt mục tiêu hoàn thành xây dựng toàn bộ ba giai đoạn của khuôn viên học tập.","Trong thời gian tới, BUV tập trung vào các hoạt động đảm bảo chất lượng học thuật, bao gồm: tinh chỉnh chương trình đào tạo nhằm bắt nhịp với nhu cầu thực tiễn của thị trường lao động Việt Nam; duy trì mức 100% sinh viên có việc làm hoặc học lên cao hơn trong vòng ba tháng sau tốt nghiệp. Bên cạnh đó, nhà trường sẽ hỗ trợ các công trình nghiên cứu chất lượng cao, ưu tiên lĩnh vực kinh tế và xã hội; tăng khả năng tiếp cận các chương trình cấp bằng Anh Quốc với Quỹ học bổng trị giá hàng chục tỷ đồng. Trường cũng đặt mục tiêu hoàn thành xây dựng toàn bộ ba giai đoạn của khuôn viên học tập với tổng vốn đầu tư hơn 165 triệu USD vào năm 2028. Điều này góp phần mở rộng quy mô đào tạo cho sinh viên trong nước và quốc tế, thu hút học giả đến Việt Nam nghiên cứu học tập, trải nghiệm.",1
