claim_id,claim_index,sentence_id,sentence_text
dev_3927,3927,dev_3927_s023,Gió đông bắc đến đông cấp 2 - 3.
dev_3927,3927,dev_3927_s024,"Trong mưa dông có khả năng xảy ra lốc, sét, mưa đá và gió giật mạnh. Nhiệt độ thấp nhất: 23 - 26 độ; nhiệt độ cao nhất: 30 - 33 độ, phía Nam có nơi 33 độ."
dev_3927,3927,dev_3927_s025,"Tây Nguyên: Có mây, ngày nắng; chiều tối và đêm có mưa rào và dông vài nơi, riêng phía Bắc có mưa rào và dông rải rác."
dev_3927,3927,dev_3927_s026,"Trong mưa dông có khả năng xảy ra lốc, sét, mưa đá và gió giật mạnh. Nhiệt độ thấp nhất: 19 - 22 độ, nhiệt độ cao nhất: 31 - 34 độ."
dev_3927,3927,dev_3927_s027,"Nam Bộ: Có mây, ngày nắng, có nơi nắng nóng; riêng miền Đông Nam Bộ có nắng nóng; chiều tối và đêm có mưa rào và dông vài nơi."
dev_3927,3927,dev_3927_s028,Gió đông bắc đến đông cấp 2 - 3.
dev_3927,3927,dev_3927_s029,"Trong mưa dông có khả năng xảy ra lốc, sét, mưa đá và gió giật mạnh. Nhiệt độ thấp nhất: 24 - 27 độ; nhiệt độ cao nhất: 32 - 35 độ, miền Đông 35 - 37 độ."
dev_5765,5765,dev_5765_s000,"(Chinhphu.vn) - Giá trị cốt lõi của văn hóa Vietcombank được khái quát hóa thành 5 chữ vàng ""Tin - Chuẩn - Mới - Bền - Nhân"" mà người Vietcombank nào cũng thuộc nằm lòng và nhắc đến với niềm tự hào vô bờ bến."
dev_5765,5765,dev_5765_s001,"Ban lãnh đạo Vietcombank tham gia giải chạy Vạn trái tim - Một niềm tin Văn hóa làm nên sự khác biệt Lãnh đạo Vietcombank cho biết: Nhận thức văn hóa là nhân tố quan trọng tạo nên phẩm chất riêng con người Vietcombank, góp phần gây dựng nên một Vietcombank tên tuổi và vững chãi qua các các thời kỳ, tháng 8/2009, Ban Lãnh đạo Ngân hàng quyết định thành lập Ban nghiên cứu và Phát triển văn hóa Vietcombank nhằm giữ gìn và phát huy hơn nữa các giá trị văn hóa quý báu của Vietcombank trong giai đoạn mới."
dev_5765,5765,dev_5765_s002,"Vietcombank ra mắt quỹ Vững tương lai hỗ trợ học bổng cho học sinh sinh viên nghèo vượt khó tài năng Phối hợp cùng Nhóm tư vấn Đại học Kinh tế quốc dân, quá trình xây dựng và đúc rút các giá trị văn hóa cốt lõi của Vietcombank đã được Ban nghiên cứu thực hiện kỹ lưỡng, khách quan."
dev_5765,5765,dev_5765_s003,"Bên cạnh các dữ liệu thứ cấp, dữ liệu sơ cấp được thu thập và xử lý công phu từ 1.046 phiếu điều tra khách hàng, 1.921 phiếu điều tra nội bộ, 4 cuộc phỏng vấn nhóm tập trung đối với các cán bộ quản lý cấp trung, 2 cuộc phỏng vấn chuyên sâu với Chủ tịch HĐQT Nguyễn Hòa Bình và Tổng Giám đốc Nguyễn Phước Thanh cùng rất nhiều quan sát thực tế…"
dev_5765,5765,dev_5765_s004,"Từ đó, bức tranh văn hóa Vietcombank khi đó dần hình thành rõ nét, với cả những mặt mạnh và chưa mạnh. Cụ thể, văn hóa Vietcombank được ví với hình ảnh người đàn ông trung niên đĩnh đạc, có cốt cách văn hóa và giá trị chuẩn mực, coi trọng đối xử thật, đề cao tính nhân văn…"
dev_5765,5765,dev_5765_s005,"nhưng mặt khác lại chưa đủ mạnh mẽ quyết liệt trên thị trường, tính cá nhân được đề cao hơn tính đồng đội trong phối hợp công tác, quá trọng tình…"
dev_5765,5765,dev_5765_s006,"Ban lãnh đạo Vietcombank cùng đại diện Công đoàn Ngân hàng Việt Nam, NHNN chi nhánh tỉnh Tuyên Quang trồng cây tại Khu di tích lịch sử ngành Ngân hàng Việt Nam trong Lễ phát động chương trình trồng 60 nghìn cây xanh “Vietcombank - Vì một Việt Nam xanh”."
dev_5765,5765,dev_5765_s007,"Sau nhiều buổi thảo luận và lựa chọn, các giá trị văn hóa phù hợp với ngành ngân hàng như Tin cậy và Chuẩn mực hoặc các giá trị văn hóa tốt đẹp, có tính khác biệt chỉ có tại Vietcombank như Bền vững và Nhân văn được nhanh chóng thống nhất và lựa chọn."
dev_5765,5765,dev_5765_s008,"Vietcombank đang hướng đến là Ngân hàng bán lẻ số 1, rất cần gần gũi thân thiện hơn với thị trường và khách hàng."
dev_5765,5765,dev_5765_s009,"Vì vậy, cuối cùng giá trị Sẵn sàng đổi mới đã được lựa chọn, như là một trong năm giá trị văn hóa cần được người Vietcombank tôn vinh và thực hiện."
dev_5765,5765,dev_5765_s010,"Như vậy, 5 giá trị cốt lõi của văn hóa Vietcombank được khái quát hóa thành Tin cậy - Chuẩn mực - Sẵn sàng đổi mới - Bền vững - Nhân văn mà người Vietcombank nào cũng thuộc nằm lòng và nhắc đến với niềm tự hào vô bờ bến."
dev_5765,5765,dev_5765_s011,"Nhắc đến Vietcombank là người nghe hình dung ngay về một ngân hàng có bề dày truyền thống, có phong cách chuyên nghiệp và có văn hóa doanh nghiệp đặc sắc, nổi bật trong số các doanh nghiệp, ngân hàng ở Việt Nam."
dev_5765,5765,dev_5765_s012,"Nhằm lan tỏa, kêu gọi từng cán bộ nhân viên (CBNV) trong số hơn 10.000 CBNV Vietcombank cùng chung tay giữ gìn và phát huy bản sắc Văn hóa Vietcombank, tháng 10/2010, Ban Lãnh đạo Vietcombank quyết định ban hành cuốn Sổ tay Văn hóa Vietcombank."
dev_5765,5765,dev_5765_s013,"Ban lãnh đạo Vietcombank trao ủng hộ COVID-19 cho Ủy ban mặt trận Tổ quốc Việt Nam Do đây là sản phẩm văn hóa đầu tiên nên Ban nghiên cứu đã rất thận trọng trong khâu biên soạn, vừa phải đảm bảo chất lượng nội dung vừa phải đạt tiêu chí gần gũi dễ hiểu và tiện sử dụng, rất chi tiết."
dev_5765,5765,dev_5765_s014,"Phần 3 của cuốn sổ, phần viết về Các chuẩn mực hành vi ứng xử của người Vietcombank cũng có khá nhiều tranh cãi, vì phần này chỉ hướng dẫn CBNV thực hiện các hành vi rất nhỏ như trong chào hỏi, nói chuyện qua điện thoại, ngồi xe ô tô…"
dev_5765,5765,dev_5765_s015,"Nhưng sau này, theo phản ánh từ nhiều CBNV, thì đây lại chính là mục được cán bộ xem kỹ và tự uốn nắn chỉnh sửa nhiều nhất."
dev_5765,5765,dev_5765_s016,"Đây là một cuốn sổ nhỏ, trình bày đơn giản với hình ảnh ""giọt sương trên lá sen"" mang tính biểu tượng cao trên trang bìa nhưng mang trong mình giá trị vô cùng to lớn."
dev_5765,5765,dev_5765_s017,"Đó là bản sắc văn hóa mà lớp lớp thế hệ người Vietcombank đã hun đúc nên, tạo thành chất nhựa keo vững chắc gắn kết các thế hệ và cũng chính là những giá trị tinh thần quý báu để các lớp người Vietcombank sau này gìn giữ, bồi đắp, phát huy để Vietcombank luôn trường tồn và tỏa sáng."
dev_5765,5765,dev_5765_s018,"Từ khi ra đời đến nay, cuốn Sổ tay văn hóa Vietcombank luôn được các thế hệ CBNV Vietcombank đón nhận với tình cảm chân thành. Các giá trị văn hóa Vietcombank được thực hiện chủ động hơn trong mọi hoạt động, giao tiếp với đối tác và đồng nghiệp. Người Vietcombank thêm tự hào vì họ biết chính họ là một phần bé nhỏ kiến tạo nên một văn hóa Vietcombank đầy bản sắc và nhân văn."
dev_5765,5765,dev_5765_s019,"Tiết mục trong Hội thi ‘’Văn hóa Vietcombank dưới ánh sáng tư tưởng Hồ Chí Minh’’ do Đảng bộ Vietcombank tổ chức Văn hóa Vietcombank được rút gọn thành 5 chữ vàng ""Tin - Chuẩn - Mới - Bền - Nhân"" và đi sâu vào phong cách làm việc của từng CBNV, từng phòng ban, đơn vị."
dev_5765,5765,dev_5765_s020,"Chính vì vậy, các chiến lược, chỉ đạo của Ban Lãnh đạo được chuyển hóa thành các nỗ lực của toàn hệ thống, giúp Vietcombank cùng đoàn kết vượt qua khó khăn, thách thức để hoàn thành xuất sắc chiến lược kinh doanh. Mới đây, tại Lễ kỷ niệm 60 năm thành lập Vietcombank và đón nhận danh hiệu Anh hùng Lao động mới đây, Thủ tướng Chính phủ Phạm Minh Chính đã đề nghị Vietcombank cần tiếp tục hinh phục hành trình ""Vươn ra biển lớn"", hiện thực hóa mục tiêu chiến lược."
dev_5765,5765,dev_5765_s021,"Ngân hàng cần nỗ lực tiếp tục giữ vững vị trí ngân hàng số 1 Việt Nam, đứng trong số 100 ngân hàng lớn nhất khu vực Châu Á, 300 tập đoàn ngân hàng tài chính lớn nhất thế giới, 1.000 doanh nghiệp niêm yết lớn nhất toàn cầu, đóng góp cho sự phát triển bền vững của Việt Nam, trong đó nhấn mạnh, phát huy hơn nữa vai trò là ngân hàng chủ lực, chủ đạo, dẫn dắt thị trường của hệ thống các tổ chức tín dụng, Vietcombank tiếp tục tiên phong thực hiện có hiệu quả các chủ trương, chính sách của Đảng và Nhà nước, vừa thực hiện tốt chức năng ngân hàng, thúc đẩy phát triển sản xuất kinh doanh, hỗ trợ người dân, doanh nghiệp, vừa góp phần giữ vững ổn định kinh tế vĩ mô, kiểm soát lạm phát, thúc đẩy phát triển kinh tế xã hội, xây dựng đất nước Việt Nam hùng cường và thịnh vượng."
dev_5765,5765,dev_5765_s022,"Thủ tướng đã đề nghị tập thể Ban lãnh đạo và toàn thể cán bộ, nhân viên, người lao động Vietcombank tiếp tục giữ gìn sự đoàn kết, chung sức đồng lòng, đồng tâm hiệp lực; phát huy mạnh mẽ bản lĩnh, trí tuệ, văn hóa Vietcombank (""Tín - Chuẩn - Mới - Bền - Nhân"") và truyền thống tiên phong, mở đường; không ngừng đổi mới, sáng tạo, tiếp tục đóng góp, cống hiến nhiều hơn nữa cho sự phát triển nhanh, mạnh, bền vững, an toàn và hiệu quả của Vietcombank, góp phần sớm hiện thực hóa các mục tiêu chiến lược đã đề ra, xứng đáng với các thế hệ đi trước và sự tin yêu, kỳ vọng của Đảng, Nhà nước và nhân dân."
dev_2143,2143,dev_2143_s000,"(PLO)- Theo Luật Giáo dục đại học, dù có xét tuyển đại học bằng điểm học bạ hay không, các trường phổ thông vẫn phải có biện pháp đánh giá đúng kết quả học tập của người học."
dev_2143,2143,dev_2143_s001,"Bộ GD&ĐT vừa có phúc đáp kiến nghị của cử tri Thanh Hóa về việc nghiên cứu bỏ việc xét tuyển đại học qua học bạ do đang nảy sinh việc ""làm đẹp"" học bạ và ""chạy điểm""."
dev_2143,2143,dev_2143_s002,"Theo Bộ GD&ĐT, khoản 2 Điều 34 Luật Giáo dục đại học quy định phương thức tuyển sinh gồm thi tuyển, xét tuyển hoặc kết hợp giữa thi tuyển và xét tuyển."
dev_2143,2143,dev_2143_s003,"Cơ sở giáo dục đại học tự chủ quyết định phương thức tuyển sinh và chịu trách nhiệm về công tác tuyển sinh. Như vậy, Luật Giáo dục đại học đã quy định các cơ sở giáo dục đại học được tự chủ quyết định phương thức tuyển sinh. Dù điểm học bạ có được sử dụng cho việc xét tuyển đại học hay không, các trường phải có trách nhiệm, biện pháp bảo đảm tin cậy, công bằng, đánh giá đúng kết quả học tập của người học."
dev_2143,2143,dev_2143_s004,"Trước đó, Bộ GD&ĐT nhận được kiến nghị của cử tri tỉnh Thanh Hóa gửi tới trước kỳ họp thứ 4, Quốc hội khóa XV do Ban Dân nguyện chuyển đến tại Công văn số 1418/BDN ngày 7-11-2022."
dev_2143,2143,dev_2143_s005,Một trong những nội dung cử tri đề cập đến là đề nghị Bộ GD&ĐT nghiên cứu bỏ việc xét tuyển đại học qua học bạ do hiện nay đang nảy sinh nhiều tiêu cực trong việc “làm đẹp” học bạ và “chạy điểm” của các nhà trường.
dev_2143,2143,dev_2143_s006,"Ngoài mối quan tâm về chất lượng tuyển sinh bằng học bạ, cử tri Thanh Hóa còn kiến nghị Bộ GD&ĐT quan tâm việc nhiều trường đại học, nhất là các ngành kỹ thuật, khối ngành y, dược tăng học phí rất cao."
dev_2143,2143,dev_2143_s007,"Điều này gây ảnh hưởng đến nguyện vọng và nhu cầu của nhiều gia đình, chưa phù hợp với mức thu nhập bình quân thực tế của người dân."
dev_2143,2143,dev_2143_s008,Cử trì đề nghị điều chỉnh lộ trình thu học phí theo hướng tăng dần theo mức trần và quy định cụ thể về mặt thời gian để hoàn thành việc tăng học phí.
dev_2143,2143,dev_2143_s009,"Liên quan đến vấn đề này, Bộ GD&ĐT thông tin, Chính phủ đã ban hành Nghị định 81/2021/NĐ-CP quy định cơ chế thu, quản lý học phí đối với cơ sở giáo dục thuộc hệ thống giáo dục quốc dân và chính sách miễn, giảm học phí, hỗ trợ chi phí học tập; giá dịch vụ trong lĩnh vực GD&ĐT để áp dụng từ năm học 2021-2022."
dev_2143,2143,dev_2143_s010,"Theo đó, mức học phí của các cơ sở giáo dục đại học công lập năm học 2021 - 2022 giữ ổn định, không tăng so với năm học 2020-2021."
dev_2143,2143,dev_2143_s011,"Đây cũng là giải pháp của ngành giáo dục, chia sẻ khó khăn với phụ huynh, học sinh và người dân do ảnh hưởng của dịch COVID-19."
dev_4646,4646,dev_4646_s000,"Ông Donald Trump là cựu tổng thống Mỹ đầu tiên bị truy tố hình sự, nhưng không phải là người đứng đầu Nhà Trắng đầu tiên dính vào tố tụng."
dev_4646,4646,dev_4646_s001,Ông Ulysses S.
dev_4646,4646,dev_4646_s002,"Grant là tổng thống thứ 18 của Mỹ, tại chức giai đoạn 1869 - 1877 - Ảnh: THƯ VIỆN QUỐC HỘI MỸ Ngày 30-3, Đại bồi thẩm đoàn Manhattan, New York, Mỹ quyết định truy tố ông Donald Trump - cựu tổng thống Mỹ, với các tội danh hình sự chưa được nêu rõ."
dev_4646,4646,dev_4646_s003,"Đây là lần đầu tiên trong lịch sử Mỹ một cựu tổng thống phải đối mặt với các tội danh hình sự, nhưng trước đó đã có một số tổng thống từng dính vòng lao lý."
dev_4646,4646,dev_4646_s004,"Năm 1872, cảnh sát Washington D.C đã bắt giam Tổng thống đương thời Ulysses S."
dev_4646,4646,dev_4646_s005,"Grant vì lặp lại nhiều lần hành vi điều khiển xe ngựa quá tốc độ, theo báo Washington Post."
dev_4646,4646,dev_4646_s006,Phiên tòa xét xử ông Grant được tổ chức sau đó.
dev_4646,4646,dev_4646_s007,"Thẩm phán đã ""quở trách gay gắt"", đồng thời tuyên phạt tổng thống thứ 18 của Mỹ một ""khoản tiền lớn"", mặc dù phiên tòa vắng mặt ông Grant."
dev_4646,4646,dev_4646_s008,"Đến nay, nhiều nhà nghiên cứu vẫn cho rằng vụ Watergate chính là bê bối chính trị lớn nhất lịch sử Mỹ vì đã dẫn đến việc tổng thống phải từ chức."
dev_4646,4646,dev_4646_s009,"Ngày 17-6-1972, cảnh sát Washington D.C bắt 5 kẻ đột nhập vào tòa nhà Watergate - trụ sở của Ủy ban quốc gia Đảng Dân chủ - với mục đích lắp đặt thiết bị nghe lén."
dev_4646,4646,dev_4646_s010,"Trong số những người bị bắt có một cố vấn an ninh cho Ủy ban vận động tái bầu cử của tổng thống lúc đó, ông Richard Nixon."
dev_4646,4646,dev_4646_s011,"Đến nay, ông Richard Nixon vẫn là tổng thống Mỹ duy nhất phải từ chức - Ảnh: BỘ QUỐC PHÒNG MỸ Chính quyền Tổng thống Nixon khi ấy quả quyết không liên quan đến vụ đột nhập. Tuy nhiên, kết quả điều tra của báo chí và Cục điều tra liên bang (FBI) sau đó phát hiện tuyên bố của ông Nixon là sai sự thật, và ông Nixon đang cố gắng che đậy vụ việc này."
dev_4646,4646,dev_4646_s012,"Sau nhiều tháng bị Quốc hội Mỹ luận tội, ngày 9-8-1974, Tổng thống Nixon tuyên bố từ chức."
dev_4646,4646,dev_4646_s013,"Từ đây, ông Nixon không còn được bảo vệ bởi chính sách không truy cứu hình sự tổng thống đương nhiệm của Bộ Tư pháp nước này."
dev_4646,4646,dev_4646_s014,"Để cứu người tiền nhiệm, Tổng thống Gerald Ford ra quyết định tha bổng ông Nixon một tháng sau khi tiếp quản Nhà Trắng."
dev_4646,4646,dev_4646_s015,Quyết định tha bổng ông Nixon bị người dân chỉ trích kịch liệt và được xem là một trong những nguyên nhân khiến ông Ford thua trong cuộc tranh cử tổng thống năm 1976.
dev_4646,4646,dev_4646_s016,"Trước ông Trump, cựu Tổng thống Bill Clinton là người đứng đầu Nhà Trắng gần nhất phải đối mặt nguy cơ bị truy tố."
dev_4646,4646,dev_4646_s017,"Năm 1994, nữ lễ tân Paula Jones tố ông Clinton từng quấy rối tình dục cô vào tháng 5-1991."
dev_4646,4646,dev_4646_s018,"Khi ấy, ông Clinton là thống đốc bang Arkansas."
dev_4646,4646,dev_4646_s019,"Trước ông Trump, cựu Tổng thống Bill Clinton là người đứng đầu Nhà Trắng gần nhất phải đối mặt nguy cơ bị truy tố - Ảnh: BỘ QUỐC PHÒNG MỸ Chính từ vụ án này, Tòa án Tối cao Mỹ đã đặt án lệ cho việc tổng thống có thể bị kiện vì những hành vi phi pháp thực hiện trước khi nhậm chức."
dev_4646,4646,dev_4646_s020,Điều này sẽ dẫn đến việc luận tội trước Quốc hội Mỹ.
dev_4646,4646,dev_4646_s021,Vụ kiện kéo dài đến tận tháng 11-1998 và chỉ kết thúc khi bà Jones rút đơn kiện do đã nhận đủ 850.000 USD tiền bồi thường mà mình yêu cầu.
dev_4646,4646,dev_4646_s022,"Tháng 2-1999, quá trình luận tội ông Clinton của Quốc hội Mỹ cũng kết thúc với quyết định trắng án cho tổng thống."
dev_4646,4646,dev_4646_s023,"Mặc dù vụ kiện đã phanh phui tính trăng hoa của ông Clinton, tỉ lệ ủng hộ với tổng thống này vẫn chưa bao giờ suy giảm."
dev_6794,6794,dev_6794_s000,"Đề xuất mới nhất của EVN không thay đổi so với kiến nghị đưa ra trước đó, mặc dù Bộ Công Thương đã yêu cầu tập đoàn này đánh giá lại toàn bộ nhu cầu phụ tải điện của huyện Côn Đảo, các phương án cấp điện nhằm đảm bảo tính khả thi nhất."
dev_6794,6794,dev_6794_s001,"Hệ thống điện tại Côn Đảo hiện nay được cấp chủ yếu từ nguồn điện chạy dầu - Ảnh: N.HIỂN Theo nguồn tin riêng của Tuổi Trẻ Online, Tập đoàn Điện lực Việt Nam (EVN) vừa có đề xuất gửi Bộ Công Thương về phương án cấp điện cho Côn Đảo bằng tuyến cáp ngầm vượt biển."
dev_6794,6794,dev_6794_s002,Dự án có tổng vốn đầu tư trên 4.950 tỉ đồng.
dev_6794,6794,dev_6794_s003,Đề xuất của EVN đưa ra sau khi đơn vị tư vấn là Ban quản lý dự án điện 3 (thuộc EVN) đã rà soát nhu cầu phụ tải điện và xây dựng các phương án.
dev_6794,6794,dev_6794_s004,"Việc rà soát được thực hiện theo yêu cầu của Bộ Công Thương với tập đoàn này, đề nghị đánh giá lại toàn bộ nhu cầu phụ tải điện của huyện Côn Đảo, các phương án cấp điện nhằm đảm bảo tính khả thi nhất."
dev_6794,6794,dev_6794_s005,"Theo báo cáo của đơn vị tư vấn, tốc độ tăng trưởng điện thương phẩm bình quân của Côn Đảo giai đoạn 2015-2019 tăng từ 16-22%."
dev_6794,6794,dev_6794_s006,"Tuy có giảm sút trong giai đoạn đại dịch nhưng đến năm 2022, nhu cầu điện đã tăng trở lại như trước."
dev_6794,6794,dev_6794_s007,"Dự báo nhu cầu điện sẽ tiếp tục tăng trong giai đoạn tới, lên cao nhất 27,3% vào năm 2025."
dev_6794,6794,dev_6794_s008,"Trên cơ sở này, cơ quan tư vấn đã đưa ra 5 phương án cấp điện."
dev_6794,6794,dev_6794_s009,"Bao gồm, phát triển nguồn nhiệt điện tại chỗ; phát triển nguồn điện mặt trời, điện gió trên mặt đất; điện gió ngoài khơi; nguồn điện gió ngoài khơi kết hợp nguồn diesel và mặt trời hiện hữu; hoặc kết hợp với hệ thống lưu trữ điện; cấp điện từ lưới điện quốc gia bằng tuyến cáp ngầm vượt biển."
dev_6794,6794,dev_6794_s010,Việc lựa chọn phương án phải đảm bảo các nguyên tắc như đáp ứng nhu cầu phụ tải tăng trưởng.
dev_6794,6794,dev_6794_s011,"Đảm bảo cung cấp nguồn ổn định, liên tục; hướng đến việc giảm phát thải khí cacbon vào năm 2050 và bảo vệ môi trường, chiếm ít diện tích sử dụng đất."
dev_6794,6794,dev_6794_s012,Đồng thời đảm bảo giá bán điện trên đảo ở mức chấp nhận được.
dev_6794,6794,dev_6794_s013,"Cấp điện bằng cáp ngầm ""vẫn khả thi nhất"" So sánh các phương án, cơ quan tư vấn cho hay việc cấp điện từ nguồn nhiệt điện tại chỗ (dầu diesel hoặc khí LNG) có chi phí lớn, hiệu quả kinh tế dự án không cao, giá nhiên liệu bất ổn và còn tác động đến môi trường sinh thái."
dev_6794,6794,dev_6794_s014,"Theo đơn vị tư vấn, phương án cấp điện gió hoặc điện mặt trời mặt đất với quy mô công suất lớn sẽ chiếm dụng nhiều diện tích đất, nên không phù hợp với quy hoạch chung."
dev_6794,6794,dev_6794_s015,"Bởi theo quy hoạch của huyện Côn Đảo được phê duyệt, quỹ đất cho công trình năng lượng có tỉ trọng thấp, chiếm 0,04% diện tích tự nhiên, tức chỉ tương ứng với 2,89ha."
dev_6794,6794,dev_6794_s016,"Với phương án nguồn điện gió ngoài khơi, cơ quan tư vấn cho rằng khu vực biển Côn Đảo có tiềm năng gió lớn, thuận lợi cho phát triển điện gió trên biển."
dev_6794,6794,dev_6794_s017,"Tuy vậy, nguồn điện này có tính chất không ổn định, đặc biệt là các tháng chuyển mùa."
dev_6794,6794,dev_6794_s018,"Khi gió suy yếu thì công suất, lượng điện năng cung cấp giảm tới 80 - 90%."
dev_6794,6794,dev_6794_s019,Vì vậy không đảm bảo cung cấp điện liên tục.
dev_6794,6794,dev_6794_s020,"Vì vậy nếu thực hiện phương án này, cần phải có nguồn chạy bù."
dev_6794,6794,dev_6794_s021,"Trường hợp sử dụng nguồn diesel và điện mặt trời hiện hữu, cũng không thể đáp ứng nhu cầu điện liên tục và ổn định, không đảm bảo mục tiêu giảm phát thải."
dev_6794,6794,dev_6794_s022,"Còn trường hợp bổ sung thêm nguồn lưu trữ điện, sẽ cần thêm diện tích để lắp đặt hệ thống pin."
dev_6794,6794,dev_6794_s023,"Tuy vậy, có thể gây tác động đến môi trường sau khi loại bỏ pin, làm gia tăng chi phí."
dev_6794,6794,dev_6794_s024,"Do đó, mô hình này cũng không hiệu quả về mặt kinh tế do chi phí đầu tư quá lớn và chỉ giải quyết thiếu hụt công suất trong ngắn hạn, cũng không thực hiện giảm phát thải."
dev_6794,6794,dev_6794_s025,"Đối với phương án được đề xuất là cấp điện từ lưới điện quốc gia bằng tuyến cáp ngầm vượt biển, cơ quan tư vấn cho rằng nguồn điện này có đa dạng loại hình nên có độ dự trữ cao."
dev_6794,6794,dev_6794_s026,"Vì thế đảm bảo việc cung cấp điện liên tục, ổn định và lâu dài theo nhu cầu phụ tải cực đại trên đảo."
dev_6794,6794,dev_6794_s027,"Đây cũng là phương án hiệu quả tài chính, khi tổng mức đầu tư, giá điện trung bình là tốt nhất khi đáp ứng việc cung cấp điện ổn định, lâu dài."
dev_6794,6794,dev_6794_s028,"Với phương án này cũng sẽ tạo điều kiện hình thành tuyến thông tin cáp quang giữa đất liền và Côn Đảo, nên đây được xem là phương án tối ưu nhất."
dev_3282,3282,dev_3282_s000,"(PLO)- Kể từ khi tạm hoãn đến nay, Bộ GD&ĐT đã có 2 lần phê duyệt địa điểm tổ chức thi IELTS cho IDP và Hội đồng Anh. Bộ GD&ĐT vừa phê duyệt cho tổ chức IDP thêm 11 địa điểm liên kết tổ chức thi cấp chứng chỉ tiếng Anh IELTS. Cụ thể, theo Công văn số 672/QĐ-BGDĐT ngày 8-3-2023, Bộ GD&ĐT quyết định phê duyệt việc liên kết tổ chức thi cấp IELTS giữa Công ty TNHH Giáo Dục IDP (Việt Nam), Trường Đại học Việt Đức, Trường Đại học Y Dược Buôn Ma Thuột, Trường Đại học Kinh tế quốc dân, Công ty TNHH Đào tạo Hanex, Công ty TNHH một thành viên Giáo dục Việt Mỹ, Công ty TNHH Anh ngữ Gia Việt, Công ty Cổ phần Giáo dục và Đào tạo IMAP Việt Nam, Công ty Cổ phần Đào tạo – Phát triển Thời Đại, Công ty Cổ phần Tư vấn Giáo dục và Truyền thông PISA, Trung tâm Anh ngữ INNO (Chi nhánh Công ty TNHH Tư vấn – Thiết kế - Xây dựng Đất Phan) và IELTS Australia Pty Ltd (Australia)."
dev_3282,3282,dev_3282_s001,"Như vậy với việc được Bộ GD&ĐT phê duyệt bổ sung 11 địa điểm liên kết tổ chức thi cấp chứng chỉ IELTS trên cả nước, nâng tổng số 15 địa điểm thi IELTS của IDP tại Hà Nội, TP.HCM, Đà Nẵng, Hải Phòng, Hạ Long, Vinh, Đắk Lắk, Bình Dương, Đồng Nai, Bà Rịa – Vũng Tàu, Bình Thuận và Cần Thơ."
dev_3282,3282,dev_3282_s002,“Chúng tôi vẫn tiếp tục làm việc chặt chẽ với Bộ GD&ĐT về việc cấp phép cho các địa điểm liên kết thi tiếp theo của IDP và đồng thời liên hệ với các thí sinh có ngày thi trong giai đoạn này để hỗ trợ đổi ngày thi miễn phí và có thể thi IELTS trong thời gian sớm nhất” - đại diện IDP cho biết.
dev_3282,3282,dev_3282_s003,"Trước đó, ngày 2-3, Bộ GD&ĐT ra quyết định về việc điều chỉnh liên kết tổ chức thi cấp chứng chỉ tiếng Anh IELTS của Hội đồng Anh. Theo đó, có năm công ty nằm trong quyết định tổ chức liên kết, gồm: Công ty Trách nhiệm hữu hạn British Council (Việt Nam), Công ty Công nghệ Giáo dục Đông A, Công ty Trách nhiệm hữu hạn University Access Centre Việt Nam, Công ty Cổ phần Phát triển Giáo dục và Đào tạo Odin và Hội đồng Anh (Vương quốc Anh)."
dev_3282,3282,dev_3282_s004,"Như vậy, sẽ có năm địa điểm liên kết tổ chức thi cấp chứng chỉ tiếng Anh IELTS được bổ sung."
dev_3282,3282,dev_3282_s005,"Tính đến nay, toàn quốc có 15 địa điểm thi IELTS của Hội đồng Anh được Bộ GD&ĐT cấp phép tại 9 tỉnh, thành trên cả nước gồm Hà Nội, TP.HCM, Hải Phòng, Nghệ An, Thừa Thiên - Huế, Thái Nguyên, Gia Lai, Lâm Đồng, Khánh Hòa."
dev_3282,3282,dev_3282_s006,"Như vậy, sau 4 tháng, cả hai đơn vị cùng có 15 địa điểm, với 30 trung tâm trên 18 tỉnh, thành nhằm phục vụ nhu cầu thi IELTS của thí sinh cả nước."
dev_3282,3282,dev_3282_s007,"Vào đầu tháng 11-2022, IDP và Hội đồng Anh thông báo hoãn tổ chức thi IELTS. Theo hai đơn vị quyết định này nằm ngoài tầm kiểm soát."
dev_3282,3282,dev_3282_s008,Thời điểm các kỳ thi được tổ chức trở lại sẽ phụ thuộc vào phê duyệt của Bộ GD&ĐT.
dev_3282,3282,dev_3282_s009,Họ đang làm việc chặt chẽ với Bộ này để có được các phê duyệt cần thiết trong thời gian sớm nhất có thể.
dev_4194,4194,dev_4194_s000,Thủ tướng Chính phủ Phạm Minh Chính vừa ký Quyết định 320/QĐ-TTg kiện toàn nhân sự Ban Chỉ đạo quốc gia về hội nhập quốc tế.
dev_4194,4194,dev_4194_s001,"Theo đó, sửa đổi khoản 1 và khoản 2 Điều 1 về nhân sự tại Quyết định số 596/QĐ-TTg của Thủ tướng Chính phủ về việc thành lập Ban Chỉ đạo quốc gia về hội nhập quốc tế như sau: Trưởng Ban Chỉ đạo quốc gia là Thủ tướng Chính phủ Phạm Minh Chính. Phó Trưởng Ban Chỉ đạo quốc gia là các Phó Thủ tướng Chính phủ: Lê Văn Thành, Trần Hồng Hà, Trần Lưu Quang."
