claim_id,claim_index,claim,retrieved_evidence,bm25_score,sbert_sim,hybrid_score,retrieval_rank,is_gold,label,gold_evidence
dev_3915,3915,"HLV cho rằng mục tiêu chính của U23 Việt Nam là SEA Games 31, nên quan trọng ở Doha Cup là tích luỹ kinh nghiệm thi đấu với các đối thủ tầm cỡ.",(NLĐO) - Đội tuyển U23 Việt Nam chạm trán U23 UAE ở lượt trận thứ 2 Doha Cup 2023 vào rạng sáng 26-3.,5.7932,0.5672,0.4386,3,False,1,"Ông Philippe Trousser nhấn mạnh mục tiêu chính của U23 Việt Nam là SEA Games 32 và điều quan trọng là các cầu thủ đã có cơ hội được thi đấu với những đối thủ tầm cỡ châu lục, giúp họ cải thiện và tiến bộ hơn."
dev_3915,3915,"HLV cho rằng mục tiêu chính của U23 Việt Nam là SEA Games 31, nên quan trọng ở Doha Cup là tích luỹ kinh nghiệm thi đấu với các đối thủ tầm cỡ.","Nguyễn Đức Việt quyết tâm thể hiện sự nhiệt huyết trong những trận đấu còn lại tại Doha Cup 2023 Tuyển thủ đến từ CLB Hoàng Anh Gia Lai cho biết thêm trong trận đầu thua 0-3 trước Iraq, việc chơi thiếu người đã khiến U23 Việt Nam không thể tuân thủ chiến thuật đề ra, triển khai bóng khó khăn.",3.9404,0.5589,0.3944,4,False,1,"Ông Philippe Trousser nhấn mạnh mục tiêu chính của U23 Việt Nam là SEA Games 32 và điều quan trọng là các cầu thủ đã có cơ hội được thi đấu với những đối thủ tầm cỡ châu lục, giúp họ cải thiện và tiến bộ hơn."
dev_3915,3915,"HLV cho rằng mục tiêu chính của U23 Việt Nam là SEA Games 31, nên quan trọng ở Doha Cup là tích luỹ kinh nghiệm thi đấu với các đối thủ tầm cỡ.","""Nếu có đủ người thì tôi nghĩ cũng chưa chắc đã đấu ngang ngửa với Iraq nhưng U23 Việt Nam có thể triển khai lối chơi của mình và tuân thủ chiến thuật mà HLV đề ra.",4.5477,0.4136,0.2937,5,False,1,"Ông Philippe Trousser nhấn mạnh mục tiêu chính của U23 Việt Nam là SEA Games 32 và điều quan trọng là các cầu thủ đã có cơ hội được thi đấu với những đối thủ tầm cỡ châu lục, giúp họ cải thiện và tiến bộ hơn."
dev_3915,3915,"HLV cho rằng mục tiêu chính của U23 Việt Nam là SEA Games 31, nên quan trọng ở Doha Cup là tích luỹ kinh nghiệm thi đấu với các đối thủ tầm cỡ.","U23 Việt Nam vs U23 Iraq - Clip: FPT Play Sau trận thua U23 Iraq ở ngày ra quân, HLV Philippe Troussier tiếp tục triển khai giáo án rèn chiến thuật quen thuộc nhưng với những yêu cầu khắt khe hơn đối với các học trò.",5.7221,0.372,0.2851,6,False,1,"Ông Philippe Trousser nhấn mạnh mục tiêu chính của U23 Việt Nam là SEA Games 32 và điều quan trọng là các cầu thủ đã có cơ hội được thi đấu với những đối thủ tầm cỡ châu lục, giúp họ cải thiện và tiến bộ hơn."
dev_3915,3915,"HLV cho rằng mục tiêu chính của U23 Việt Nam là SEA Games 31, nên quan trọng ở Doha Cup là tích luỹ kinh nghiệm thi đấu với các đối thủ tầm cỡ.","HLV Troussier liên tục động viên và nhắc nhở học trò Liên quan đến sự chuẩn bị cho trận đấu gặp U23 UAE, HLV Philippe Troussier đã có cuộc họp rút kinh nghiệm với toàn đội.",6.6173,0.3203,0.2631,7,False,1,"Ông Philippe Trousser nhấn mạnh mục tiêu chính của U23 Việt Nam là SEA Games 32 và điều quan trọng là các cầu thủ đã có cơ hội được thi đấu với những đối thủ tầm cỡ châu lục, giúp họ cải thiện và tiến bộ hơn."
dev_3915,3915,"HLV cho rằng mục tiêu chính của U23 Việt Nam là SEA Games 31, nên quan trọng ở Doha Cup là tích luỹ kinh nghiệm thi đấu với các đối thủ tầm cỡ.","Tuyển U23 Việt Nam tích cực tập luyện cho trận so tài U23 UAE Bên cạnh đó, ông Troussier cũng động viên toàn đội thoải mái tinh thần cho trận đấu gặp U23 Các Tiểu Vương quốc Ả Rập Thống nhất (UAE) vào rạng sáng 26-3.",3.7027,0.3828,0.2525,8,False,1,"Ông Philippe Trousser nhấn mạnh mục tiêu chính của U23 Việt Nam là SEA Games 32 và điều quan trọng là các cầu thủ đã có cơ hội được thi đấu với những đối thủ tầm cỡ châu lục, giúp họ cải thiện và tiến bộ hơn."
dev_3915,3915,"HLV cho rằng mục tiêu chính của U23 Việt Nam là SEA Games 31, nên quan trọng ở Doha Cup là tích luỹ kinh nghiệm thi đấu với các đối thủ tầm cỡ.",Nhà cầm quân người Pháp áp dụng nhiều phương pháp giúp các học trò vận hành tốt lối chơi mà ông đang xây dựng cho U23 Việt Nam.,2.0808,0.3609,0.2025,9,False,1,"Ông Philippe Trousser nhấn mạnh mục tiêu chính của U23 Việt Nam là SEA Games 32 và điều quan trọng là các cầu thủ đã có cơ hội được thi đấu với những đối thủ tầm cỡ châu lục, giúp họ cải thiện và tiến bộ hơn."
dev_3915,3915,"HLV cho rằng mục tiêu chính của U23 Việt Nam là SEA Games 31, nên quan trọng ở Doha Cup là tích luỹ kinh nghiệm thi đấu với các đối thủ tầm cỡ.",Đây cũng là giải giao hữu và chúng tôi cần tận dụng cơ hội để tích lũy kinh nghiệm.,6.5771,0.1656,0.1418,10,False,1,"Ông Philippe Trousser nhấn mạnh mục tiêu chính của U23 Việt Nam là SEA Games 32 và điều quan trọng là các cầu thủ đã có cơ hội được thi đấu với những đối thủ tầm cỡ châu lục, giúp họ cải thiện và tiến bộ hơn."
dev_2086,2086,"Tại Việt Nam, Weploy không phải là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu trong thời đại hiện nay.","Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu.",24.3059,0.5959,0.8539,1,True,1,"Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu"
dev_2086,2086,"Tại Việt Nam, Weploy không phải là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu trong thời đại hiện nay.","(NLĐO) – Sau khi gọi vốn thành công 5 triệu USD, Weploy - startup cung ứng nhân sự thời vụ - chính thức có mặt tại thị trường Việt Nam.",3.8545,0.7429,0.5793,2,False,1,"Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu"
dev_2086,2086,"Tại Việt Nam, Weploy không phải là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu trong thời đại hiện nay.","Ngày 2-3, Weploy- nền tảng số cung ứng nhân sự hàng đầu từ Úc - chính thức có mặt tại Việt Nam sau khi thành công ở vòng gọi vốn đầu tiên với 5 triệu USD từ Skymind Global Ventures.",3.5681,0.669,0.5,3,False,1,"Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu"
dev_2086,2086,"Tại Việt Nam, Weploy không phải là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu trong thời đại hiện nay.","Weploy - mô hình cung ứng nhân sự thời vụ trên nền tảng số, nhanh chóng lớn mạnh hàng đầu tại Úc - đã quyết định mở rộng thị trường tại Việt Nam nhằm giúp nguồn cung - cầu lao động tiệm cận nhau, gỡ bài toán khó cho cả doanh nghiệp và nhân sự thời vụ Việt Nam.",4.6011,0.6359,0.4884,4,False,1,"Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu"
dev_2086,2086,"Tại Việt Nam, Weploy không phải là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu trong thời đại hiện nay.","Ứng viên sẽ không tốn chi phí cho các buổi huấn luyện này, nhờ Weploy có đội ngũ quản lý là những chuyên gia kỳ cựu trong ngành đến từ Úc, Mỹ, Canada từng làm việc tại các công ty hàng đầu như Grab, Redbubble, Deliveroo…",6.4869,0.5735,0.4651,5,False,1,"Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu"
dev_2086,2086,"Tại Việt Nam, Weploy không phải là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu trong thời đại hiện nay.","Nhóm nhân viên được Weploy chọn lọc và đào tạo trong đợt đầu thử nghiệm tại Việt Nam Ông Trang Công Phát - người đồng sáng lập, Tổng Giám đốc Weploy Việt Nam - cho biết chất lượng, tốc độ và sự tuân thủ các thủ tục, pháp lý hoạt động là những lợi thế khi doanh nghiệp tìm kiếm nhân sự thời vụ tại Weploy.",4.634,0.5955,0.4489,6,False,1,"Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu"
dev_2086,2086,"Tại Việt Nam, Weploy không phải là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu trong thời đại hiện nay.","Từ hệ thống đào tạo và quy trình tuyển dụng nhân sự thời vụ, Weploy sẽ tiến hành phỏng vấn ứng viên để bảo đảm chất lượng nhân sự; tổ chức các buổi huấn luyện, đào tạo chuyên ngành phục vụ từ cơ bản đến nâng cao theo các vị trí ứng tuyển.",5.4518,0.4992,0.37,7,False,1,"Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu"
dev_2086,2086,"Tại Việt Nam, Weploy không phải là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu trong thời đại hiện nay.","Với nguồn vốn đầu tư lớn từ Skymind Global Ventures chuyên về hệ sinh thái trí tuệ nhân tạo (AI), Weploy Việt Nam đang lên kế hoạch mở rộng quy mô hoạt động.",1.6517,0.4712,0.264,8,False,1,"Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu"
dev_2086,2086,"Tại Việt Nam, Weploy không phải là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu trong thời đại hiện nay.","Nền tảng số này kỳ vọng cung cấp nhân sự cho nhiều doanh nghiệp đa lĩnh vực bằng việc kết nối ứng viên được chọn lọc kỹ, đào tạo kỹ năng chuyên môn…",0.3576,0.2397,0.0074,9,False,1,"Tại Việt Nam, đây là startup đầu tiên ứng dụng công nghệ vào tuyển dụng và quản lý lao động theo yêu cầu"
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,Hàng Châu có kế hoạch đẩy mạnh thị trường du lịch và thu hút 150 triệu khách du lịch trong nước và quốc tế vào năm 2025.,15.1289,0.7424,1.0,1,False,2,
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,"Các đô thị của Trung Quốc đang ghi nhận sự trở lại mạnh mẽ của du lịch hàng không, khi lượng đặt vé tại một số thành phố bao gồm Tam Á, Thành Đô, Hàng Châu và Quảng Châu đã phục hồi về mức trước đại dịch. Các thành phố khác như Bắc Kinh, Vũ Hán, Đại Liên cũng ghi nhận du lịch hàng không phục hồi tới 90% so với năm 2019.",6.2624,0.4322,0.4794,2,False,2,
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,"Thành phố này đón 80 triệu khách du lịch vào năm ngoái, tương đương 80% năm 2019, doanh thu du lịch đạt 130 tỉ nhân dân tệ, bằng 76%.",4.6119,0.364,0.3748,3,False,2,
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,"Theo báo Hồng Kông SCMP, các quan chức ở Hàng Châu, Chiết Giang, cho biết thành phố sẽ trợ cấp cho các công ty du lịch tới 40 nhân dân tệ (5,8 USD) một ngày cho một người nếu khách nước ngoài của công ty ở lại trong thành phố qua đêm.",3.1525,0.3721,0.3325,4,False,2,
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,"Trung Quốc đang tìm cách thu hút du khách nước ngoài sau đại dịch GT Sau khi Trung Quốc dỡ bỏ các hạn chế Covid-19, hoạt động kinh doanh du lịch ở đất nước tỉ dân bắt đầu phục hồi nhanh chóng.",1.6008,0.4153,0.3129,5,False,2,
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,"Để thu hút du khách nước ngoài ở lại qua đêm, một trong những tỉnh giàu có nhất Trung Quốc đang chi tiền cho các công ty du lịch nhằm tăng doanh thu du lịch địa phương.",1.7534,0.3634,0.2799,6,False,2,
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,Ma Cao cũng đã loại bỏ yêu cầu đeo khẩu trang ngoài trời vào 27.,2.0296,0.1471,0.1303,7,False,2,
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,"Một số chuyên gia y tế cho rằng Trung Quốc đại lục có thể làm theo Hồng Kông về nới lỏng các quy định đeo khẩu trang, nhưng ở các cơ sở công cộng như viện dưỡng lão và bệnh viện, khẩu trang vẫn cần thiết.",0.9797,0.1701,0.1125,8,False,2,
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,Những công ty đưa khách đến bằng các chuyến charter (thuê chuyến) với nhóm 150 khách trở lên cũng sẽ nhận khoản tiền mặt trị giá 80.000 nhân dân tệ (khoảng 11.600 USD) cho mỗi chuyến bay.,2.0498,0.061,0.0677,9,False,2,
dev_2992,2992,Hàng Châu tích cực đẩy mạnh du lịch trong và ngoài nước vào năm 2025 đến năm 2030.,"Trước đó, đặc khu hành chính Hồng Kông bỏ ""lệnh đeo khẩu trang"" trong tất cả các cơ sở từ ngày 1.3.",0.1712,0.1437,0.0664,10,False,2,
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Ngày 21/3, đồng bào Chăm theo đạo Bà ni ở Bình Thuận tập trung về các động (nghĩa trang của người Chăm) để cùng nhau thực hiện nghi thức tảo mộ, cúng thỉnh tổ tiên, ông bà. Đây là phần quan trọng nhất và mở đầu cho Tết Ramưwan - Tết cổ truyền của đồng bào Chăm Bà ni.",17.3484,0.4892,1.0,1,False,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan.",16.3793,0.3799,0.8777,2,True,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Với ý nghĩa để con cháu tưởng nhớ đến tổ tiên, ông bà, các đấng sinh thành và cầu nguyện cho làng xóm được bình yên, nhà nhà sung túc, mùa màng tươi tốt, Tết Ramưwan của người Chăm gồm nhiều nghi lễ truyền thống nối tiếp nhau.",10.8094,0.4621,0.7881,3,False,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa.",15.7344,0.2357,0.7346,4,True,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Sau lễ tảo mộ, các gia đình, dòng tộc sẽ trở về nhà cúng tổ tiên, vui chơi và sau đó các thầy Char sẽ vào chùa để thực hiện tháng chay niệm Ramadan.",11.4383,0.3708,0.7274,5,False,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Chị Nguyễn Bích Anh Thư, xã Phan Thanh, huyện Bắc Bình cho biết, khác với phong tục của người Kinh làm ngày giỗ ông bà hàng năm, người Chăm đạo Bà ni không có giỗ hàng năm mà sẽ tập trung tất cả mọi người trong dòng họ để tảo mộ gia tiên cùng một lần.",13.9245,0.2235,0.6719,6,False,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.",Tết cổ truyền Ramưwan là sản phẩm văn hóa tinh thần từ truyền thống tín ngưỡng cổ của cư dân người Chăm.,4.4212,0.4805,0.6199,7,False,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Với nét độc đáo mang màu sắc văn hóa riêng này, lễ tảo mộ của người Chăm đã thu hút rất nhiều khách tham quan du lịch và các nhà nghiên cứu văn hóa, nhiếp ảnh gia đến tìm hiểu, sáng tác.",9.6592,0.2977,0.613,8,False,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Tất cả mọi người con Chăm Bà ni dù ở xa hay ở gần đều thu xếp công việc để trở về cúng tổ tiên, sum họp gia đình, người thân cùng nhau đón một cái tết trọn vẹn và ý nghĩa.",9.858,0.2853,0.6081,9,False,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_3257,3257,"Theo sư cả Xích Dự, tết Thanh minh sẽ nhằm ngày 5/4 dương lịch (15/2 âm lịch) trước Tết Ramưwan là sự kiện có ý nghĩa quan trọng về tâm linh của người Việt, con cháu sẽ đi tảo mộ để sửa sang lại phần mộ của gia tộc cho khang trang, sạch sẽ hơn.","Để thuận lợi cho bà con đón Tết Ramưwan, UBND tỉnh Bình Thuận đã chỉ đạo các sở, ban, ngành, Mặt trận Tổ quốc, đoàn thể trong tỉnh, các địa phương tạo mọi điều kiện thuận lợi để đồng bào được đón tết vui tươi, an toàn, tiết kiệm.",6.7474,0.3506,0.5748,10,False,1,"Theo sư cả Xích Dự, Chủ tịch Hội đồng Sư cả Hồi giáo Bà ni tỉnh Bình Thuận, lễ tảo mộ cùng các nghi thức cúng đi cùng là phong tục truyền thống được lưu truyền từ nhiều đời xưa. Đó là sự tưởng niệm, biết ơn tổ tiên và dòng tộc cũng như tâm linh của mọi người trong cộng đồng trước khi đón Tết Ramưwan."
dev_2377,2377,"Hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy do Tỉnh ủy Bình Dương tổ chức ngày 27/3 có quyết định về việc điều động và chỉ định ông Trần Bảo Lâm, Phó Bí thư Tỉnh Đoàn,và ông Trần Xuân Mạnh- Ủy viên Cấp cao của Đảng, tham gia Ban Chấp hành Đảng bộ TP Thủ Dầu Một nhiệm kỳ 2020-2025.","Ngoài ra, Ban Thường vụ Tỉnh ủy Bình Dương cũng có quyết định về việc điều động và chỉ định ông Trần Bảo Lâm, Phó Bí thư Tỉnh Đoàn, tham gia Ban Chấp hành Đảng bộ TP Thủ Dầu Một nhiệm kỳ 2020-2025.",11.5327,0.8967,0.9983,1,False,2,
dev_2377,2377,"Hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy do Tỉnh ủy Bình Dương tổ chức ngày 27/3 có quyết định về việc điều động và chỉ định ông Trần Bảo Lâm, Phó Bí thư Tỉnh Đoàn,và ông Trần Xuân Mạnh- Ủy viên Cấp cao của Đảng, tham gia Ban Chấp hành Đảng bộ TP Thủ Dầu Một nhiệm kỳ 2020-2025.","Ngày 27/3, Tỉnh ủy Bình Dương tổ chức hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy về việc chuẩn y chức danh Chủ nhiệm Ủy ban Kiểm tra Thành ủy Thủ Dầu Một đối với ông Phạm Minh Thiện - Ủy viên Ban Thường vụ Thành ủy, Bí thư Đảng ủy phường Phú Lợi.",11.5713,0.7942,0.8324,2,False,2,
dev_2377,2377,"Hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy do Tỉnh ủy Bình Dương tổ chức ngày 27/3 có quyết định về việc điều động và chỉ định ông Trần Bảo Lâm, Phó Bí thư Tỉnh Đoàn,và ông Trần Xuân Mạnh- Ủy viên Cấp cao của Đảng, tham gia Ban Chấp hành Đảng bộ TP Thủ Dầu Một nhiệm kỳ 2020-2025.","TPO - Tỉnh ủy Bình Dương chuẩn y chức danh Chủ nhiệm UBKT Thành ủy Thủ Dầu Một đối với ông Phạm Minh Thiện, và điều động, chỉ định ông Trần Bảo Lâm, Phó Bí thư Tỉnh Đoàn, tham gia Ban Chấp hành Đảng bộ TP Thủ Dầu Một, để giới thiệu HĐND bầu làm Phó Chủ tịch UBND thành phố.",5.0433,0.7992,0.5586,3,False,2,
dev_2377,2377,"Hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy do Tỉnh ủy Bình Dương tổ chức ngày 27/3 có quyết định về việc điều động và chỉ định ông Trần Bảo Lâm, Phó Bí thư Tỉnh Đoàn,và ông Trần Xuân Mạnh- Ủy viên Cấp cao của Đảng, tham gia Ban Chấp hành Đảng bộ TP Thủ Dầu Một nhiệm kỳ 2020-2025.","Đồng thời, Ban Thường vụ Tỉnh ủy Bình Dương giới thiệu ông Trần Bảo Lâm để HĐND TP Thủ Dầu Một xem xét, bầu giữ chức Phó Chủ tịch UBND thành phố.",1.6461,0.794,0.4033,4,False,2,
dev_2377,2377,"Hội nghị công bố Quyết định của Ban Thường vụ Tỉnh ủy do Tỉnh ủy Bình Dương tổ chức ngày 27/3 có quyết định về việc điều động và chỉ định ông Trần Bảo Lâm, Phó Bí thư Tỉnh Đoàn,và ông Trần Xuân Mạnh- Ủy viên Cấp cao của Đảng, tham gia Ban Chấp hành Đảng bộ TP Thủ Dầu Một nhiệm kỳ 2020-2025.","Dự kiến vào ngày 30/3 tới, HĐND TP Thủ Dầu Một sẽ tổ chức phiên họp để bầu chức danh Phó Chủ tịch UBND thành phố.",1.6859,0.5909,0.0728,5,False,2,
dev_3249,3249,USAID cam kết tài trợ 73 triệu USD cho giai đoạn 2 của dự án tẩy độc dioxin tại sân bay Biên Hòa.,"Đồng thời USAID công bố bản hợp đồng mới, tài trợ thêm 73 triệu USD, nâng tổng mức vốn đầu tư giai đoạn 2 lên 300 triệu USD để xử lý và làm sạch đất nhiễm dioxin tại sân bay Biên Hòa.",21.621,0.885,1.0,1,True,0,"thời USAID công bố bản hợp đồng mới, tài trợ thêm 73 triệu USD, nâng tổng mức vốn đầu tư giai đoạn 2 lên 300 triệu USD để xử lý và làm sạch đất nhiễm dioxin tại sân bay Biên Hòa."
